timestamp_ms,EMG_Quad_mV,EMG_Ham_mV,EMG_Calf_mV,ACC_Quad_X_g,ACC_Quad_Y_g,ACC_Quad_Z_g,GYR_Quad_X_dps,GYR_Quad_Y_dps,GYR_Quad_Z_dps,Pitch_Quad_deg,Roll_Quad_deg,ACC_Ham_X_g,ACC_Ham_Y_g,ACC_Ham_Z_g,GYR_Ham_X_dps,GYR_Ham_Y_dps,GYR_Ham_Z_dps,Pitch_Ham_deg,Roll_Ham_deg,ACC_Calf_X_g,ACC_Calf_Y_g,ACC_Calf_Z_g,GYR_Calf_X_dps,GYR_Calf_Y_dps,GYR_Calf_Z_dps,Pitch_Calf_deg,Roll_Calf_deg,Angle_Quad_Ham_deg,Angle_Quad_Calf_deg,Angle_Ham_Calf_deg
127201,1433.63,3300.00,1465.05,-0.0117,0.1860,1.1716,-2.518,-0.726,0.148,0.16,8.70,-0.0027,-0.6016,0.8098,-1.819,0.087,0.852,0.20,-37.07,0.7737,0.0269,0.6371,2.869,4.728,-0.809,-48.78,-0.61,0.06,-43.01,-43.07
127226,1531.94,3300.00,1535.97,0.0007,0.1765,1.1941,-4.640,-2.680,0.682,0.09,8.58,-0.0034,-0.6123,0.7910,1.814,-0.142,-0.766,0.20,-37.04,0.7396,-0.0115,0.7047,-0.001,4.392,1.389,-48.62,-0.61,0.06,-43.41,-43.48
127241,1493.26,3300.00,1499.71,0.0039,0.1770,1.2002,-0.823,-0.207,-0.005,0.09,8.56,-0.0002,-0.6057,0.8157,2.746,-0.127,-0.720,0.19,-36.99,0.7373,-0.0125,0.7133,0.335,-2.387,-1.572,-48.60,-0.61,0.06,-43.78,-43.85
127265,1452.16,3300.00,1486.81,-0.0032,0.1880,1.1804,5.040,2.511,-0.570,0.15,8.70,-0.0120,-0.6135,0.7893,-2.873,0.240,0.806,0.21,-37.08,0.7660,0.0258,0.6448,-2.429,-5.440,0.046,-48.76,-0.62,0.06,-44.14,-44.21
127280,1503.74,3300.00,1507.77,-0.0063,0.1868,1.1765,2.292,1.198,-0.661,0.17,8.74,-0.0046,-0.6069,0.7979,2.074,-0.264,-0.659,0.20,-37.05,0.7821,0.0293,0.6206,-1.009,-3.807,1.389,-48.87,-0.56,0.06,-44.48,-44.55
127304,1457.00,3300.00,1465.86,-0.0007,0.1841,1.1873,-4.289,-2.436,0.545,0.11,8.63,-0.0005,-0.6064,0.8022,-1.514,0.209,0.974,0.21,-37.09,0.7579,-0.0002,0.6448,-0.902,2.758,6.092,-48.82,-0.57,0.07,-44.80,-44.86
127319,1440.07,3300.00,1457.80,0.0039,0.1758,1.1941,-3.800,-1.733,0.377,0.08,8.57,-0.0093,-0.6123,0.7959,-0.674,0.056,0.043,0.21,-37.11,0.7421,-0.0364,0.6798,0.152,0.315,3.878,-48.79,-0.62,0.07,-45.08,-45.15
127344,1525.49,3300.00,1526.30,-0.0054,0.1790,1.1887,4.047,2.038,-0.493,0.13,8.67,-0.0034,-0.6067,0.8054,-0.140,0.285,0.165,0.22,-37.11,0.7327,-0.0308,0.6692,-1.955,-4.143,-0.107,-48.86,-0.71,0.07,-45.35,-45.42
127358,1504.54,3300.00,1526.30,-0.0081,0.1829,1.1790,3.895,2.374,-0.509,0.17,8.73,-0.0105,-0.6123,0.7986,-0.751,0.087,0.776,0.23,-37.13,0.7626,-0.0156,0.6245,-0.383,-5.074,-2.641,-48.97,-0.73,0.07,-45.62,-45.69
127383,1441.69,3300.00,1476.34,-0.0083,0.1887,1.1802,-2.258,-1.107,0.529,0.15,8.68,0.0027,-0.6042,0.8103,1.158,-0.081,-0.415,0.22,-37.09,0.7631,0.0094,0.6068,0.579,3.506,-0.412,-48.94,-0.68,0.07,-45.86,-45.93
127398,1482.78,3300.00,1493.26,0.0005,0.1821,1.1868,-4.365,-2.084,0.316,0.11,8.62,-0.0044,-0.6118,0.7993,-2.689,0.362,1.020,0.22,-37.14,0.7609,-0.0122,0.6373,2.503,5.308,-0.183,-48.88,-0.66,0.07,-46.08,-46.15
127423,1482.78,3300.00,1494.07,0.0015,0.1807,1.1926,0.597,0.206,0.071,0.11,8.64,-0.0010,-0.6079,0.7988,2.669,-0.417,-0.949,0.21,-37.08,0.7324,-0.0310,0.6914,1.083,3.750,-2.519,-48.75,-0.67,0.08,-46.28,-46.35
127437,1460.22,3300.00,1454.58,-0.0022,0.1829,1.1899,3.314,1.839,-0.677,0.14,8.69,0.0017,-0.5991,0.8174,0.685,-0.020,-0.216,0.20,-37.05,0.7500,-0.0220,0.6877,1.419,-0.814,-5.481,-48.73,-0.67,0.07,-46.46,-46.53
127462,1514.21,3300.00,1527.11,-0.0049,0.1897,1.1714,0.887,0.175,-0.219,0.15,8.72,-0.0022,-0.6162,0.7935,-0.949,0.072,0.394,0.20,-37.09,0.7737,0.0330,0.6342,0.060,-0.799,-3.359,-48.79,-0.60,0.07,-46.63,-46.70
127476,1513.41,3300.00,1535.97,-0.0063,0.1846,1.1772,-2.808,-1.275,0.270,0.13,8.68,-0.0017,-0.6072,0.8018,2.394,-0.188,-1.087,0.20,-37.05,0.7876,0.0289,0.6367,1.052,1.598,-0.855,-48.81,-0.52,0.07,-46.79,-46.87
127501,1442.49,3300.00,1453.77,0.0010,0.1755,1.1953,-1.815,-1.092,0.407,0.10,8.63,-0.0073,-0.6125,0.7930,-1.514,0.148,1.020,0.21,-37.10,0.7518,0.0065,0.6851,0.335,3.292,3.221,-48.71,-0.49,0.08,-46.93,-47.01
127516,1445.71,3300.00,1469.89,-0.0020,0.1790,1.1970,1.208,0.954,-0.326,0.11,8.65,-0.0061,-0.6121,0.7944,0.837,-0.081,-0.705,0.21,-37.10,0.7461,-0.0198,0.7029,-0.276,-0.448,2.137,-48.67,-0.51,0.08,-47.06,-47.14
127541,1510.99,3300.00,1507.77,-0.0024,0.1870,1.1787,3.024,1.549,-0.264,0.15,8.73,0.0002,-0.6067,0.8025,-1.224,0.255,0.745,0.21,-37.13,0.7488,-0.0034,0.6704,-2.322,-5.822,0.840,-48.81,-0.57,0.08,-47.20,-47.27
127555,1457.80,3300.00,1482.78,-0.0073,0.1873,1.1804,-0.441,-0.130,-0.112,0.15,8.73,-0.0083,-0.6116,0.7932,0.318,0.041,-0.064,0.22,-37.14,0.7773,0.0033,0.6295,-1.406,-5.532,1.084,-48.93,-0.57,0.07,-47.33,-47.40
127580,1487.62,3300.00,1516.63,-0.0012,0.1807,1.1809,-3.052,-1.825,0.529,0.11,8.65,0.0002,-0.6033,0.8137,-0.277,-0.142,-0.125,0.21,-37.13,0.7596,-0.0006,0.6249,-0.490,0.941,3.802,-48.94,-0.57,0.08,-47.45,-47.52
127594,1534.36,3300.00,1531.14,0.0005,0.1790,1.1919,-1.312,-0.588,0.056,0.10,8.63,0.0005,-0.6089,0.8022,-2.079,0.209,0.852,0.21,-37.16,0.7516,-0.0350,0.6511,0.426,2.163,3.176,-48.91,-0.62,0.08,-47.56,-47.64
127619,1452.97,3300.00,1451.36,-0.0029,0.1851,1.1821,2.948,1.641,-0.463,0.14,8.71,-0.0020,-0.6101,0.8083,2.104,-0.218,-0.751,0.20,-37.11,0.7336,-0.0397,0.6737,-0.062,-0.463,-1.588,-48.89,-0.67,0.08,-47.66,-47.74
127634,1457.00,3300.00,1454.58,-0.0049,0.1853,1.1816,1.910,1.076,-0.356,0.15,8.74,-0.0020,-0.6040,0.8076,-0.552,0.072,0.226,0.20,-37.11,0.7574,-0.0337,0.6538,0.396,-2.311,-4.092,-48.93,-0.71,0.08,-47.76,-47.84
127659,1529.52,3300.00,1508.57,-0.0032,0.1794,1.1904,-2.502,-1.275,0.239,0.12,8.67,-0.0063,-0.6106,0.7971,0.303,-0.050,-0.247,0.20,-37.11,0.7712,0.0101,0.6147,1.144,1.384,-3.328,-48.95,-0.65,0.08,-47.85,-47.93
127673,1475.53,3300.00,1508.57,-0.0034,0.1785,1.1960,-2.701,-1.458,0.209,0.10,8.63,-0.0012,-0.6028,0.8005,1.234,-0.127,-0.430,0.20,-37.09,0.7765,0.0022,0.6290,2.091,4.880,-1.878,-48.92,-0.60,0.08,-47.93,-48.01
127698,1471.50,3300.00,1498.10,-0.0042,0.1809,1.1902,1.757,0.877,-0.249,0.13,8.67,-0.0022,-0.6094,0.7974,-0.689,0.118,0.318,0.20,-37.11,0.7391,-0.0094,0.6913,1.633,4.514,-0.885,-48.77,-0.57,0.08,-48.00,-48.08
127712,1506.15,3300.00,1532.75,-0.0042,0.1821,1.1853,2.917,1.396,-0.264,0.15,8.72,-0.0015,-0.6060,0.8091,0.593,-0.142,-0.507,0.19,-37.10,0.7529,-0.0198,0.7020,0.701,0.315,-2.198,-48.73,-0.58,0.07,-48.06,-48.14
127737,1440.07,3300.00,1457.00,-0.0049,0.1895,1.1814,-0.792,-0.634,0.163,0.13,8.71,0.0012,-0.6077,0.7991,-0.934,0.133,0.303,0.19,-37.12,0.7670,0.0160,0.6566,-0.658,-3.471,-2.000,-48.83,-0.56,0.07,-48.12,-48.20
127751,1435.24,3300.00,1444.10,-0.0005,0.1790,1.1848,-2.808,-1.596,0.300,0.11,8.66,-0.0051,-0.6106,0.8018,0.807,-0.157,-0.003,0.19,-37.12,0.7831,0.0237,0.6437,-0.337,-2.021,-0.137,-48.89,-0.51,0.07,-48.19,-48.26
127776,1513.41,3300.00,1525.49,0.0005,0.1785,1.1909,-0.441,-0.237,0.102,0.10,8.65,0.0010,-0.6084,0.8013,-0.781,0.056,0.165,0.19,-37.14,0.7629,0.0107,0.6566,-0.230,1.812,3.679,-48.85,-0.48,0.07,-48.24,-48.31
127791,1504.54,3300.00,1486.81,-0.0024,0.1816,1.1917,2.230,1.213,-0.295,0.12,8.68,-0.0076,-0.6113,0.8000,-1.041,0.026,0.516,0.19,-37.16,0.7538,-0.0231,0.6827,-0.200,0.437,3.893,-48.83,-0.52,0.07,-48.29,-48.36
127816,1461.83,3300.00,1494.07,-0.0073,0.1851,1.1809,1.345,0.480,-0.264,0.14,8.72,0.0005,-0.6050,0.7996,0.898,-0.096,-0.445,0.19,-37.13,0.7435,-0.0221,0.6727,-1.558,-4.036,0.718,-48.90,-0.58,0.07,-48.34,-48.41
127830,1472.31,3300.00,1508.57,-0.0066,0.1860,1.1807,-1.357,-0.726,0.239,0.13,8.70,-0.0059,-0.6050,0.8042,-1.025,-0.035,0.409,0.19,-37.15,0.7638,-0.0175,0.6440,-1.192,-4.891,-0.443,-48.99,-0.62,0.07,-48.40,-48.47
127855,1470.70,3300.00,1473.92,0.0005,0.1790,1.1882,-2.197,-1.352,0.239,0.09,8.65,-0.0044,-0.6089,0.8000,0.593,-0.066,-0.339,0.19,-37.13,0.7684,-0.0017,0.6173,0.121,0.392,0.825,-49.03,-0.60,0.07,-48.45,-48.52
127869,1428.79,3300.00,1445.71,-0.0007,0.1736,1.1956,-0.166,-0.191,-0.066,0.09,8.64,-0.0032,-0.6099,0.8064,-0.002,-0.111,-0.049,0.19,-37.13,0.7657,-0.0192,0.6334,1.007,3.109,0.947,-49.01,-0.61,0.08,-48.49,-48.57
127894,1521.47,3300.00,1535.97,-0.0034,0.1821,1.1858,2.337,1.213,-0.280,0.12,8.70,-0.0039,-0.6121,0.8047,0.211,-0.005,-0.079,0.19,-37.13,0.7407,-0.0344,0.6729,1.266,2.651,-1.496,-48.92,-0.63,0.07,-48.53,-48.61
127909,1516.63,3300.00,1523.88,-0.0051,0.1838,1.1760,0.750,0.465,-0.173,0.13,8.71,-0.0044,-0.6082,0.8015,0.104,0.011,-0.201,0.19,-37.13,0.7489,-0.0312,0.6731,0.915,0.254,-3.801,-48.90,-0.66,0.07,-48.57,-48.64
127934,1444.10,3300.00,1458.61,-0.0081,0.1809,1.1877,-2.105,-1.168,0.300,0.11,8.66,-0.0083,-0.6108,0.8025,-0.033,-0.020,0.257,0.19,-37.13,0.7705,0.0096,0.6371,0.839,-0.066,-3.969,-48.93,-0.61,0.07,-48.60,-48.67
127948,1469.89,3300.00,1495.68,-0.0032,0.1794,1.1899,-1.357,-0.726,0.178,0.10,8.64,-0.0093,-0.6111,0.7998,1.020,-0.111,-0.293,0.20,-37.12,0.7810,0.0199,0.6376,1.220,2.132,-2.183,-48.94,-0.54,0.08,-48.63,-48.71
127973,1481.17,3300.00,1485.20,-0.0022,0.1772,1.1853,1.956,1.122,-0.035,0.12,8.68,-0.0027,-0.6118,0.7983,-0.919,0.072,0.242,0.20,-37.15,0.7585,0.0059,0.6777,0.991,3.674,0.886,-48.83,-0.50,0.08,-48.65,-48.73
127987,1448.94,3300.00,1475.53,-0.0059,0.1841,1.1768,1.788,0.908,-0.188,0.14,8.71,-0.0034,-0.6089,0.7993,0.150,-0.035,-0.216,0.20,-37.15,0.7521,-0.0154,0.6984,0.320,0.880,0.855,-48.79,-0.51,0.08,-48.67,-48.75
128012,1509.38,3300.00,1542.42,-0.0046,0.1855,1.1833,-1.770,-0.802,0.209,0.12,8.67,-0.0046,-0.6074,0.8015,0.120,-0.020,0.058,0.20,-37.15,0.7563,-0.0022,0.6716,-1.192,-3.761,-0.382,-48.87,-0.53,0.08,-48.69,-48.77
128027,1523.88,3300.00,1550.48,-0.0020,0.1802,1.1858,-2.380,-1.229,0.087,0.10,8.64,-0.0015,-0.6133,0.7917,-0.445,0.011,0.180,0.20,-37.17,0.7750,0.0061,0.6479,-1.253,-3.730,0.229,-48.95,-0.53,0.08,-48.72,-48.80
128052,1432.01,3300.00,1461.83,-0.0024,0.1799,1.1958,1.040,0.587,-0.142,0.12,8.66,-0.0022,-0.6064,0.8086,0.165,0.011,0.119,0.20,-37.16,0.7682,0.0070,0.6342,-0.459,0.178,3.054,-48.97,-0.51,0.08,-48.74,-48.82
128066,1448.13,3300.00,1469.89,-0.0039,0.1824,1.1926,2.383,1.381,-0.432,0.14,8.70,-0.0032,-0.6104,0.7983,-0.201,0.118,0.211,0.20,-37.17,0.7588,-0.0162,0.6536,-0.383,1.201,3.435,-48.96,-0.54,0.08,-48.77,-48.85
128091,1495.68,3300.00,1508.57,-0.0051,0.1860,1.1746,0.047,-0.115,-0.020,0.14,8.70,-0.0005,-0.6047,0.8083,0.333,0.011,-0.140,0.19,-37.15,0.7410,-0.0320,0.6752,-0.429,-1.379,0.901,-48.97,-0.59,0.07,-48.79,-48.87
128105,1457.00,3300.00,1475.53,-0.0056,0.1804,1.1829,-1.876,-0.985,0.194,0.13,8.68,-0.0037,-0.6057,0.8015,-0.491,-0.005,0.211,0.20,-37.16,0.7520,-0.0273,0.6558,-0.841,-2.814,-0.855,-49.01,-0.64,0.07,-48.82,-48.89
128130,1495.68,3300.00,1522.27,-0.0024,0.1750,1.1921,-1.144,-0.680,0.178,0.11,8.64,-0.0012,-0.6111,0.7998,0.654,-0.020,-0.171,0.19,-37.15,0.7689,-0.0057,0.6191,0.182,-0.601,-1.389,-49.07,-0.63,0.07,-48.84,-48.92
128145,1521.47,3300.00,1526.30,0.0020,0.1755,1.1938,0.750,0.526,0.056,0.11,8.65,-0.0039,-0.6084,0.8088,0.364,0.087,-0.033,0.19,-37.14,0.7712,-0.0079,0.6233,0.946,2.483,-0.763,-49.07,-0.62,0.07,-48.87,-48.94
128169,1420.73,3300.00,1462.64,-0.0029,0.1853,1.1873,1.543,0.908,-0.158,0.14,8.69,-0.0020,-0.6150,0.8003,-0.369,0.072,0.119,0.19,-37.15,0.7526,-0.0182,0.6652,1.587,3.842,-1.237,-48.97,-0.60,0.07,-48.88,-48.96
128184,1449.74,3300.00,1455.38,-0.0090,0.1846,1.1802,-0.304,-0.023,0.041,0.14,8.69,-0.0020,-0.6116,0.8018,0.761,0.011,-0.140,0.19,-37.15,0.7482,-0.0233,0.6815,1.236,2.315,-2.336,-48.91,-0.61,0.07,-48.89,-48.97
128209,1520.66,3300.00,1547.25,-0.0034,0.1794,1.1880,-1.342,-0.710,0.010,0.13,8.65,-0.0076,-0.6072,0.8010,-0.476,0.118,0.348,0.20,-37.16,0.7633,0.0034,0.6664,0.381,-0.616,-3.420,-48.92,-0.58,0.07,-48.90,-48.98
128223,1498.90,3300.00,1508.57,-0.0029,0.1777,1.1938,-0.060,0.068,-0.051,0.13,8.65,-0.0039,-0.6023,0.7986,0.196,-0.127,-0.140,0.20,-37.15,0.7756,0.0156,0.6526,0.304,-0.311,-1.832,-48.94,-0.54,0.07,-48.92,-48.99
128248,1477.95,3300.00,1502.93,-0.0063,0.1848,1.1882,1.330,0.572,-0.371,0.14,8.69,-0.0024,-0.6069,0.8132,-0.354,-0.066,0.058,0.20,-37.15,0.7675,0.0106,0.6625,0.213,1.476,1.725,-48.91,-0.51,0.07,-48.93,-49.00
128262,1506.96,3300.00,1520.66,-0.0034,0.1819,1.1858,0.108,0.114,0.026,0.15,8.69,-0.0046,-0.6101,0.7910,-0.369,0.056,0.180,0.20,-37.17,0.7568,-0.0026,0.6826,-0.230,0.926,2.443,-48.88,-0.50,0.07,-48.93,-49.00
128287,1447.33,3300.00,1458.61,-0.0002,0.1814,1.1865,-1.510,-0.939,0.194,0.12,8.65,0.0037,-0.6067,0.8015,0.425,-0.188,-0.186,0.19,-37.16,0.7543,-0.0156,0.6783,-1.024,-3.120,1.176,-48.94,-0.54,0.07,-48.94,-49.01
128301,1432.01,3300.00,1454.58,0.0015,0.1797,1.1882,-1.006,-0.573,0.041,0.11,8.64,0.0015,-0.6079,0.8010,-0.644,0.102,0.409,0.18,-37.17,0.7621,-0.0098,0.6544,-1.543,-3.761,0.687,-49.00,-0.57,0.07,-48.95,-49.02
128326,1529.52,3300.00,1547.25,-0.0027,0.1814,1.1899,1.437,0.938,-0.097,0.13,8.67,-0.0027,-0.6089,0.8064,0.715,-0.035,-0.140,0.18,-37.15,0.7690,-0.0033,0.6302,-0.535,-1.089,1.389,-49.06,-0.58,0.07,-48.97,-49.04
128341,1484.40,3300.00,1514.21,-0.0044,0.1826,1.1829,1.513,0.908,-0.264,0.15,8.70,-0.0012,-0.6077,0.8049,0.257,0.026,-0.049,0.18,-37.14,0.7643,-0.0117,0.6323,-0.062,1.094,2.031,-49.07,-0.59,0.07,-48.99,-49.05
128365,1475.53,3300.00,1477.14,-0.0073,0.1819,1.1770,-0.899,-0.451,0.132,0.14,8.68,-0.0005,-0.6072,0.8054,-0.293,-0.035,0.135,0.17,-37.15,0.7474,-0.0319,0.6677,0.304,0.895,0.428,-49.03,-0.63,0.06,-49.00,-49.06
128380,1504.54,3300.00,1519.05,-0.0056,0.1824,1.1919,-1.434,-0.863,0.316,0.13,8.66,-0.0032,-0.6091,0.8027,0.562,-0.142,-0.278,0.17,-37.14,0.7506,-0.0286,0.6625,0.091,-0.387,-1.252,-49.03,-0.66,0.06,-49.01,-49.07
