timestamp_ms,EMG_Quad_mV,EMG_Ham_mV,EMG_Calf_mV,ACC_Quad_X_g,ACC_Quad_Y_g,ACC_Quad_Z_g,GYR_Quad_X_dps,GYR_Quad_Y_dps,GYR_Quad_Z_dps,Pitch_Quad_deg,Roll_Quad_deg,ACC_Ham_X_g,ACC_Ham_Y_g,ACC_Ham_Z_g,GYR_Ham_X_dps,GYR_Ham_Y_dps,GYR_Ham_Z_dps,Pitch_Ham_deg,Roll_Ham_deg,ACC_Calf_X_g,ACC_Calf_Y_g,ACC_Calf_Z_g,GYR_Calf_X_dps,GYR_Calf_Y_dps,GYR_Calf_Z_dps,Pitch_Calf_deg,Roll_Calf_deg,Angle_Quad_Ham_deg,Angle_Quad_Calf_deg,Angle_Ham_Calf_deg
316,1445.71,1508.57,1477.95,0.0615,0.0459,1.1912,0.189,0.015,0.005,-2.89,1.83,0.1951,-0.5576,0.8208,0.800,0.190,-1.265,-11.42,-34.48,0.8070,0.2343,0.5497,0.251,1.640,-1.262,-55.16,23.58,0.06,-1.41,-1.47
331,1444.91,1508.57,1457.80,0.0635,0.0405,1.1946,0.082,0.045,-0.071,-2.89,1.83,0.2073,-0.5620,0.8276,-3.520,-2.925,0.628,-11.47,-34.52,0.8535,0.2349,0.5479,-0.070,-0.437,-0.880,-55.17,23.57,0.05,-1.44,-1.50
345,1421.54,1477.14,1429.60,0.0625,0.0383,1.2085,-0.361,0.274,-0.071,-2.89,1.82,0.2195,-0.5774,0.8162,-2.620,0.740,0.186,-11.48,-34.57,0.8202,0.2394,0.5448,-0.848,-0.651,-0.742,-55.15,23.56,0.05,-1.47,-1.53
370,1434.43,1495.68,1465.05,0.0649,0.0347,1.1885,0.143,0.473,-0.025,-2.88,1.82,0.2058,-0.5632,0.8152,3.503,-0.070,-1.417,-11.48,-34.49,0.8516,0.2466,0.5195,-1.031,-1.429,0.372,-55.20,23.57,0.05,-1.50,-1.55
384,1482.78,1528.72,1502.93,0.0703,0.0281,1.1963,0.341,0.488,0.066,-2.88,1.82,0.2151,-0.5735,0.8242,-0.681,-0.054,1.132,-11.50,-34.51,0.8191,0.2493,0.5101,-1.734,-1.231,0.616,-55.22,23.60,0.05,-1.53,-1.58
399,1470.70,1547.25,1498.10,0.0552,0.0264,1.1909,-0.285,0.900,0.326,-2.87,1.80,0.1860,-0.5684,0.7927,-3.505,2.495,0.842,-11.45,-34.58,0.8447,0.2551,0.5103,-0.161,-1.429,0.662,-55.26,23.65,0.05,-1.56,-1.61
423,1409.45,1398.17,1431.21,0.0466,0.0400,1.1985,0.525,-0.199,0.081,-2.86,1.82,0.1980,-0.5757,0.8157,4.403,-1.245,-2.120,-11.47,-34.49,0.8270,0.2372,0.4994,-0.146,-0.712,6.174,-55.29,23.68,0.04,-1.60,-1.64
438,1449.74,1432.01,1431.21,0.0496,0.0364,1.1897,-0.040,0.091,0.066,-2.85,1.82,0.1863,-0.5630,0.8347,3.838,2.236,-0.608,-11.42,-34.42,0.8461,0.2084,0.5198,-2.711,1.349,6.800,-55.30,23.61,0.04,-1.63,-1.67
452,1486.01,1487.62,1494.87,0.0620,0.0378,1.2007,-0.300,0.030,-0.224,-2.85,1.81,0.1968,-0.5635,0.8157,-1.612,-0.925,-0.334,-11.43,-34.45,0.8185,0.1906,0.5310,0.068,0.250,4.540,-55.30,23.53,0.04,-1.66,-1.70
477,1427.99,1426.37,1418.32,0.0720,0.0476,1.1919,-0.056,0.061,0.204,-2.86,1.82,0.2080,-0.5603,0.8176,-1.429,-0.329,-0.043,-11.45,-34.48,0.8175,0.1797,0.5251,-0.100,-0.574,-2.651,-55.32,23.44,0.04,-1.69,-1.73
491,1419.12,1372.38,1417.51,0.0703,0.0505,1.1956,-0.071,-0.107,0.066,-2.87,1.83,0.2161,-0.5708,0.8225,-0.635,-1.322,-0.028,-11.48,-34.50,0.8212,0.2042,0.5153,0.373,-0.528,-6.605,-55.34,23.41,0.04,-1.71,-1.75
516,1491.65,1548.06,1560.95,0.0530,0.0425,1.2026,-0.498,0.305,-0.025,-2.86,1.82,0.1973,-0.5542,0.8259,4.403,3.167,-0.288,-11.40,-34.38,0.8274,0.2432,0.5049,1.824,4.266,-8.010,-55.25,23.50,0.04,-1.73,-1.78
530,1462.64,1540.81,1483.59,0.0540,0.0457,1.1912,-0.071,0.015,-0.148,-2.85,1.83,0.1836,-0.5515,0.8252,0.525,-0.054,-0.272,-11.38,-34.36,0.8342,0.2592,0.5281,2.694,4.464,-5.567,-55.18,23.59,0.05,-1.74,-1.79
545,1438.46,1456.19,1439.27,0.0515,0.0369,1.1953,0.128,0.091,0.081,-2.84,1.83,0.1956,-0.5657,0.8164,-3.627,-1.093,0.384,-11.39,-34.42,0.8386,0.2646,0.5442,0.083,3.533,-1.643,-55.11,23.64,0.05,-1.75,-1.80
569,1444.91,1495.68,1477.14,0.0601,0.0264,1.1987,-0.254,-0.184,-0.025,-2.85,1.81,0.1982,-0.5791,0.8081,-2.238,-2.482,-0.761,-11.45,-34.50,0.8379,0.2478,0.5537,-2.390,-1.826,2.876,-55.13,23.59,0.05,-1.76,-1.81
584,1497.29,1598.02,1523.88,0.0686,0.0342,1.1963,0.204,0.030,0.143,-2.86,1.81,0.2117,-0.5798,0.8137,0.327,-0.986,-0.379,-11.47,-34.51,0.8402,0.2430,0.5322,-1.413,-3.444,2.525,-55.18,23.59,0.04,-1.77,-1.82
608,1390.92,1354.65,1365.13,0.0669,0.0332,1.2024,-0.071,0.137,-0.071,-2.86,1.81,0.1987,-0.5686,0.8098,2.342,0.709,-0.059,-11.45,-34.47,0.8337,0.2413,0.5077,-0.436,-3.796,2.372,-55.29,23.61,0.04,-1.79,-1.83
623,1425.57,1363.52,1365.93,0.0598,0.0337,1.1978,0.036,0.045,0.020,-2.86,1.80,0.2000,-0.5691,0.8289,1.335,-1.077,-0.837,-11.46,-34.45,0.8352,0.2366,0.4916,-1.902,-1.475,3.135,-55.34,23.63,0.04,-1.81,-1.85
637,1431.21,1419.12,1431.21,0.0552,0.0398,1.1914,0.067,0.045,-0.025,-2.85,1.81,0.1958,-0.5620,0.8206,-0.772,0.785,0.369,-11.45,-34.46,0.8344,0.2238,0.4930,-0.131,1.197,3.166,-55.36,23.64,0.04,-1.83,-1.87
662,1452.97,1469.08,1429.60,0.0547,0.0447,1.1917,0.311,-0.077,0.020,-2.85,1.82,0.1960,-0.5647,0.8201,1.060,-0.909,-0.578,-11.46,-34.43,0.8248,0.2050,0.5295,1.656,3.014,2.311,-55.29,23.63,0.04,-1.84,-1.88
676,1392.53,1339.34,1390.11,0.0559,0.0430,1.1968,-0.315,-0.107,0.005,-2.85,1.82,0.2000,-0.5552,0.8291,3.625,1.106,-1.204,-11.44,-34.37,0.8148,0.1941,0.5490,0.449,2.342,0.677,-55.24,23.56,0.04,-1.85,-1.89
691,1419.12,1328.06,1358.68,0.0645,0.0449,1.1953,-0.040,-0.184,-0.056,-2.86,1.83,0.2080,-0.5620,0.8315,-0.284,-0.619,-0.303,-11.46,-34.37,0.8174,0.1942,0.5492,-0.726,0.098,-1.781,-55.22,23.46,0.04,-1.86,-1.90
715,1475.53,1610.92,1572.23,0.0640,0.0381,1.1997,0.005,0.183,0.066,-2.86,1.83,0.2095,-0.5679,0.8098,-2.665,0.114,0.552,-11.47,-34.45,0.8312,0.2198,0.5262,0.862,-1.276,-6.742,-55.26,23.47,0.03,-1.87,-1.91
730,1454.58,1540.00,1502.93,0.0615,0.0388,1.1960,-0.040,0.167,0.066,-2.86,1.83,0.2007,-0.5723,0.8147,-0.635,-0.436,-0.120,-11.47,-34.47,0.8280,0.2489,0.5045,1.075,-0.528,-6.926,-55.28,23.54,0.03,-1.88,-1.91
744,1435.24,1417.51,1399.78,0.0576,0.0356,1.1992,-0.101,0.015,0.005,-2.85,1.82,0.2004,-0.5693,0.8076,1.823,0.236,-0.242,-11.47,-34.46,0.8422,0.2675,0.5010,-0.070,1.273,-4.300,-55.27,23.63,0.03,-1.89,-1.92
769,1480.37,1546.45,1512.60,0.0566,0.0330,1.1965,-0.056,-0.062,0.066,-2.85,1.82,0.1912,-0.5642,0.8218,1.060,-0.009,-0.563,-11.45,-34.43,0.8430,0.2648,0.5243,0.053,3.349,1.212,-55.19,23.69,0.03,-1.89,-1.92
783,1500.51,1613.33,1551.28,0.0542,0.0310,1.1992,-0.056,-0.077,-0.010,-2.85,1.81,0.2029,-0.5696,0.8220,-2.940,-1.810,0.018,-11.48,-34.48,0.8384,0.2465,0.5444,-0.696,2.052,3.563,-55.15,23.70,0.03,-1.89,-1.92
808,1394.95,1379.63,1394.95,0.0623,0.0347,1.1982,0.067,-0.031,-0.025,-2.85,1.81,0.1982,-0.5752,0.8013,-0.849,-0.146,0.155,-11.48,-34.52,0.8285,0.2238,0.5474,-0.818,-2.513,3.258,-55.20,23.65,0.02,-1.90,-1.92
822,1440.07,1415.09,1423.15,0.0662,0.0354,1.1980,-0.010,-0.092,0.036,-2.86,1.81,0.2107,-0.5735,0.8137,3.380,-0.589,-1.127,-11.50,-34.49,0.8334,0.2220,0.5291,-1.642,-4.131,2.280,-55.26,23.61,0.02,-1.90,-1.92
847,1454.58,1503.74,1472.31,0.0601,0.0422,1.2034,0.021,0.122,-0.010,-2.86,1.81,0.1978,-0.5593,0.8279,1.686,1.335,-0.166,-11.46,-34.44,0.8301,0.2218,0.4904,-0.253,-1.918,0.540,-55.34,23.62,0.02,-1.92,-1.94
861,1425.57,1457.00,1435.24,0.0571,0.0432,1.1970,0.036,0.045,-0.071,-2.85,1.82,0.2004,-0.5625,0.8201,-1.704,-1.016,0.247,-11.47,-34.46,0.8318,0.2234,0.4939,0.480,0.907,0.296,-55.36,23.64,0.02,-1.93,-1.95
875,1428.79,1432.01,1456.19,0.0559,0.0437,1.1880,0.021,-0.031,0.143,-2.85,1.82,0.2014,-0.5603,0.8210,-1.536,-0.268,-0.120,-11.48,-34.48,0.8292,0.2185,0.5096,0.541,3.197,0.357,-55.33,23.64,0.02,-1.94,-1.96
900,1445.71,1515.82,1482.78,0.0559,0.0437,1.2000,-0.132,-0.153,0.005,-2.85,1.82,0.2021,-0.5693,0.8149,0.342,-0.680,-0.501,-11.49,-34.48,0.8303,0.2058,0.5431,0.785,2.983,-1.170,-55.25,23.60,0.01,-1.94,-1.96
914,1465.05,1500.51,1480.37,0.0657,0.0383,1.1958,-0.056,-0.077,-0.025,-2.86,1.82,0.2036,-0.5640,0.8110,1.212,0.831,-0.211,-11.49,-34.47,0.8246,0.2118,0.5536,0.617,1.319,-3.033,-55.21,23.55,0.01,-1.94,-1.96
939,1423.15,1419.12,1491.65,0.0591,0.0349,1.1919,0.021,0.015,-0.025,-2.86,1.82,0.2009,-0.5698,0.8142,-2.070,-1.383,0.033,-11.52,-34.53,0.8319,0.2344,0.5321,-0.146,-1.734,-4.788,-55.25,23.55,0.01,-1.95,-1.96
953,1441.69,1481.17,1478.75,0.0576,0.0359,1.1965,0.021,0.015,0.081,-2.85,1.82,0.2014,-0.5801,0.8069,-1.734,0.083,0.155,-11.52,-34.58,0.8406,0.2548,0.5090,-0.222,-1.673,-3.857,-55.29,23.61,0.01,-1.95,-1.96
968,1482.78,1494.87,1468.28,0.0542,0.0330,1.1938,-0.117,-0.000,-0.087,-2.85,1.81,0.1873,-0.5728,0.8020,0.403,0.449,-0.028,-11.49,-34.59,0.8374,0.2643,0.5038,0.266,-0.055,-1.994,-55.30,23.70,0.00,-1.96,-1.96
993,1431.21,1444.10,1440.07,0.0564,0.0352,1.1946,0.143,-0.031,0.066,-2.85,1.81,0.2007,-0.5698,0.8245,2.480,0.770,-0.593,-11.47,-34.53,0.8372,0.2570,0.5188,-0.054,2.617,2.967,-55.24,23.75,0.00,-1.96,-1.96
1007,1427.18,1431.21,1482.78,0.0601,0.0378,1.1941,-0.071,-0.092,0.051,-2.85,1.81,0.1956,-0.5586,0.8193,0.220,0.495,-0.288,-11.46,-34.53,0.8285,0.2338,0.5343,-0.085,2.128,4.342,-55.20,23.75,0.00,-1.96,-1.96
1021,1460.22,1473.92,1494.87,0.0615,0.0391,1.1948,-0.010,-0.062,-0.010,-2.85,1.81,0.1995,-0.5652,0.8240,-1.704,-1.444,-0.043,-11.48,-34.55,0.8259,0.2191,0.5496,-0.467,0.327,4.113,-55.18,23.70,0.00,-1.96,-1.96
1046,1430.40,1463.44,1433.63,0.0615,0.0393,1.1953,0.005,-0.031,0.020,-2.85,1.82,0.2029,-0.5591,0.8206,0.373,0.388,-0.150,-11.47,-34.53,0.8231,0.2076,0.5377,-1.154,-3.093,1.227,-55.25,23.62,0.00,-1.96,-1.96
1060,1422.34,1417.51,1444.91,0.0586,0.0437,1.2002,0.005,-0.016,-0.102,-2.85,1.82,0.2007,-0.5649,0.8167,1.441,0.129,-0.349,-11.46,-34.52,0.8274,0.2118,0.5145,-0.680,-2.971,-0.605,-55.31,23.58,0.00,-1.97,-1.97
1085,1475.53,1494.07,1467.47,0.0583,0.0386,1.1963,-0.025,-0.046,0.127,-2.85,1.82,0.1924,-0.5583,0.8257,0.709,0.404,-0.257,-11.44,-34.49,0.8320,0.2231,0.4945,0.175,0.220,-1.689,-55.34,23.60,0.01,-1.97,-1.98
1100,1481.98,1501.32,1442.49,0.0591,0.0386,1.2058,-0.010,0.061,0.081,-2.85,1.82,0.1965,-0.5654,0.8237,-2.421,-1.154,0.079,-11.45,-34.52,0.8339,0.2235,0.5020,0.419,2.556,-1.384,-55.32,23.62,0.01,-1.98,-1.99
1114,1460.22,1503.74,1446.52,0.0625,0.0381,1.2002,-0.040,-0.031,-0.071,-2.85,1.82,0.2031,-0.5691,0.8047,-2.482,-0.299,0.399,-11.46,-34.57,0.8339,0.2227,0.5176,1.030,3.823,-1.704,-55.28,23.62,0.01,-1.98,-1.99
1139,1441.69,1449.74,1481.17,0.0564,0.0356,1.1948,0.036,-0.107,-0.071,-2.85,1.82,0.2009,-0.5688,0.8181,1.503,-0.207,-0.837,-11.47,-34.54,0.8300,0.2267,0.5479,0.572,1.808,-2.437,-55.22,23.62,0.01,-1.98,-1.99
1153,1473.92,1458.61,1498.90,0.0625,0.0334,1.1882,-0.101,-0.016,0.036,-2.86,1.81,0.2075,-0.5723,0.8240,1.686,0.419,-0.379,-11.46,-34.52,0.8326,0.2360,0.5472,-0.146,-0.315,-2.773,-55.21,23.61,0.01,-1.98,-1.99
1178,1440.07,1448.13,1457.80,0.0586,0.0352,1.1990,0.005,0.183,0.036,-2.85,1.81,0.1963,-0.5723,0.8135,-1.062,-0.741,-0.181,-11.48,-34.56,0.8369,0.2521,0.5200,-0.207,-1.658,-1.567,-55.25,23.65,0.01,-1.98,-1.99
1192,1425.57,1437.66,1447.33,0.0576,0.0386,1.2058,-0.040,0.045,-0.041,-2.85,1.81,0.2004,-0.5713,0.8096,-0.757,-0.726,-0.089,-11.49,-34.58,0.8401,0.2542,0.5132,-0.421,-0.925,0.479,-55.28,23.70,0.00,-1.98,-1.99
1217,1462.64,1507.77,1481.17,0.0579,0.0408,1.2039,0.067,0.045,-0.087,-2.84,1.81,0.1985,-0.5647,0.8145,1.533,0.220,-0.471,-11.48,-34.55,0.8296,0.2402,0.5168,-0.344,1.273,3.364,-55.25,23.71,0.00,-1.99,-1.99
1231,1452.16,1495.68,1452.97,0.0586,0.0459,1.1956,-0.056,0.030,-0.010,-2.84,1.82,0.2031,-0.5632,0.8198,1.869,0.037,-0.700,-11.48,-34.52,0.8308,0.2260,0.5295,0.022,1.502,3.487,-55.23,23.70,0.00,-1.99,-1.99
1246,1443.30,1472.31,1445.71,0.0591,0.0391,1.1936,0.082,0.030,0.020,-2.84,1.82,0.1992,-0.5586,0.8281,0.144,0.037,-0.196,-11.47,-34.51,0.8236,0.2115,0.5389,-0.314,0.571,2.800,-55.22,23.65,0.00,-1.98,-1.99
1270,1445.71,1483.59,1465.86,0.0562,0.0381,1.1973,-0.025,0.015,0.066,-2.84,1.82,0.2053,-0.5732,0.8088,-1.902,-0.528,0.109,-11.49,-34.57,0.8276,0.2074,0.5326,-0.512,-1.841,-0.513,-55.26,23.59,-0.00,-1.99,-1.99
1285,1461.03,1480.37,1495.68,0.0552,0.0371,1.1960,-0.025,0.030,-0.056,-2.83,1.82,0.2004,-0.5669,0.8103,0.953,0.129,-0.471,-11.49,-34.57,0.8270,0.2186,0.5239,-0.497,-2.162,-1.949,-55.30,23.56,-0.00,-1.99,-1.99
1309,1414.29,1400.59,1436.85,0.0571,0.0347,1.2000,-0.101,-0.077,0.066,-2.83,1.82,0.2012,-0.5691,0.8201,0.525,0.358,-0.227,-11.48,-34.56,0.8365,0.2300,0.4994,0.129,0.113,-2.559,-55.32,23.59,-0.00,-2.00,-1.99
1324,1439.27,1420.73,1462.64,0.0610,0.0347,1.1982,0.036,0.106,-0.010,-2.83,1.81,0.1995,-0.5688,0.8093,-0.528,0.159,-0.013,-11.47,-34.58,0.8352,0.2349,0.5033,0.572,2.235,-2.101,-55.31,23.63,-0.01,-2.00,-2.00
1348,1470.70,1511.79,1444.10,0.0620,0.0361,1.1870,0.005,0.061,0.005,-2.84,1.81,0.2029,-0.5747,0.8132,-1.307,-0.726,-0.150,-11.49,-34.62,0.8352,0.2340,0.5300,0.663,3.136,-1.078,-55.24,23.65,-0.01,-2.00,-2.00
1363,1446.52,1449.74,1457.80,0.0608,0.0364,1.1956,-0.071,0.106,-0.041,-2.84,1.81,0.1985,-0.5708,0.8130,0.251,0.388,-0.211,-11.48,-34.63,0.8350,0.2334,0.5441,0.358,1.960,-0.956,-55.20,23.64,-0.01,-2.00,-1.99
1387,1456.19,1456.19,1484.40,0.0603,0.0369,1.1995,-0.010,-0.000,-0.010,-2.84,1.81,0.1970,-0.5635,0.8208,1.930,-0.024,-0.669,-11.48,-34.58,0.8303,0.2380,0.5392,-0.222,-0.880,-0.712,-55.21,23.64,-0.01,-2.00,-1.99
1402,1482.78,1500.51,1465.86,0.0566,0.0403,1.1953,-0.025,-0.062,0.051,-2.84,1.81,0.2021,-0.5618,0.8276,0.556,0.190,-0.303,-11.47,-34.56,0.8324,0.2402,0.5289,-0.512,-1.826,0.006,-55.23,23.65,-0.01,-2.00,-1.99
1426,1420.73,1429.60,1456.19,0.0571,0.0422,1.1921,-0.025,-0.031,-0.056,-2.83,1.81,0.2039,-0.5696,0.8181,-1.123,-0.680,0.002,-11.49,-34.59,0.8315,0.2377,0.5139,-0.650,-0.895,1.731,-55.26,23.66,-0.01,-2.00,-1.99
1441,1444.10,1429.60,1480.37,0.0588,0.0417,1.1914,-0.056,0.091,-0.132,-2.83,1.82,0.2041,-0.5657,0.8196,0.235,-0.100,-0.150,-11.50,-34.59,0.8317,0.2300,0.5122,-0.268,0.571,2.250,-55.27,23.66,-0.01,-2.00,-1.99
1465,1458.61,1508.57,1457.00,0.0630,0.0396,1.1924,0.051,-0.077,-0.056,-2.84,1.82,0.2039,-0.5671,0.8193,0.632,0.114,-0.288,-11.49,-34.58,0.8289,0.2158,0.5298,-0.238,0.983,1.487,-55.25,23.63,-0.02,-2.00,-1.99
1480,1444.10,1477.14,1454.58,0.0579,0.0383,1.1995,-0.132,-0.031,0.051,-2.84,1.82,0.1995,-0.5674,0.8159,-0.268,0.068,-0.166,-11.49,-34.59,0.8318,0.2115,0.5314,-0.146,0.204,0.082,-55.25,23.59,-0.02,-2.00,-1.98
1504,1446.52,1457.00,1474.73,0.0583,0.0339,1.1980,0.036,0.045,-0.102,-2.84,1.82,0.1995,-0.5740,0.8152,-1.123,-0.726,-0.105,-11.50,-34.63,0.8313,0.2181,0.5208,-0.085,-0.803,-2.208,-55.28,23.57,-0.02,-2.00,-1.99
1519,1472.31,1482.78,1461.03,0.0618,0.0369,1.1963,-0.025,0.091,0.051,-2.84,1.81,0.2017,-0.5710,0.8130,-0.146,0.205,-0.089,-11.50,-34.64,0.8348,0.2245,0.5146,-0.039,-0.544,-2.498,-55.30,23.57,-0.02,-2.01,-1.99
1543,1426.37,1438.46,1416.70,0.0571,0.0374,1.1948,-0.056,-0.000,0.066,-2.83,1.81,0.1995,-0.5684,0.8220,1.655,-0.131,-0.685,-11.50,-34.60,0.8391,0.2363,0.5116,0.449,1.288,-1.857,-55.29,23.60,-0.02,-2.01,-1.99
1558,1432.01,1445.71,1452.97,0.0593,0.0369,1.2007,0.067,-0.031,0.112,-2.83,1.81,0.2019,-0.5642,0.8147,0.312,-0.085,-0.318,-11.50,-34.59,0.8361,0.2389,0.5167,0.434,2.403,-0.865,-55.26,23.63,-0.02,-2.01,-1.99
1582,1455.38,1501.32,1456.19,0.0576,0.0381,1.1963,-0.010,-0.000,-0.010,-2.83,1.81,0.2026,-0.5728,0.8198,-0.833,-0.405,-0.105,-11.51,-34.62,0.8346,0.2317,0.5361,0.236,1.899,-0.055,-55.21,23.63,-0.03,-2.01,-1.98
1597,1448.13,1505.35,1465.05,0.0627,0.0422,1.1946,-0.025,-0.000,0.051,-2.84,1.82,0.2046,-0.5708,0.8171,0.861,-0.054,-0.532,-11.51,-34.62,0.8254,0.2310,0.5419,-0.054,0.540,0.174,-55.19,23.62,-0.03,-2.01,-1.98
1621,1448.94,1441.69,1478.75,0.0620,0.0396,1.1997,0.021,0.076,0.066,-2.84,1.82,0.2017,-0.5620,0.8198,0.816,0.358,-0.288,-11.50,-34.59,0.8303,0.2352,0.5298,-0.635,-1.612,0.433,-55.23,23.61,-0.03,-2.00,-1.97
1636,1461.03,1490.04,1459.41,0.0601,0.0408,1.1897,0.021,-0.031,0.005,-2.84,1.82,0.1985,-0.5652,0.8206,0.006,-0.192,-0.364,-11.50,-34.59,0.8312,0.2333,0.5198,-0.757,-1.780,0.845,-55.26,23.61,-0.03,-2.00,-1.97
1660,1433.63,1444.10,1443.30,0.0608,0.0393,1.1992,-0.010,0.030,-0.102,-2.84,1.82,0.2048,-0.5676,0.8181,-1.520,-0.558,-0.028,-11.52,-34.63,0.8345,0.2266,0.5121,-0.482,-0.483,1.258,-55.29,23.61,-0.03,-2.01,-1.98
