timestamp_ms,EMG_Quad_mV,EMG_Ham_mV,EMG_Calf_mV,ACC_Quad_X_g,ACC_Quad_Y_g,ACC_Quad_Z_g,GYR_Quad_X_dps,GYR_Quad_Y_dps,GYR_Quad_Z_dps,Pitch_Quad_deg,Roll_Quad_deg,ACC_Ham_X_g,ACC_Ham_Y_g,ACC_Ham_Z_g,GYR_Ham_X_dps,GYR_Ham_Y_dps,GYR_Ham_Z_dps,Pitch_Ham_deg,Roll_Ham_deg,ACC_Calf_X_g,ACC_Calf_Y_g,ACC_Calf_Z_g,GYR_Calf_X_dps,GYR_Calf_Y_dps,GYR_Calf_Z_dps,Pitch_Calf_deg,Roll_Calf_deg,Angle_Quad_Ham_deg,Angle_Quad_Calf_deg,Angle_Ham_Calf_deg
427,2494.14,3043.74,3300.00,0.0476,0.0576,1.2021,-0.091,-8.832,0.391,-1.36,2.42,0.1736,-0.6511,0.7485,-0.586,-0.132,0.400,-9.90,-40.65,1.0096,0.0010,0.1754,0.005,-0.289,3.181,-78.97,1.97,0.15,-24.67,-24.83
442,2409.52,2503.00,2953.48,0.0508,0.0566,1.2104,0.062,2.466,-0.112,-1.34,2.42,0.1731,-0.6467,0.7554,1.949,0.128,-0.058,-9.89,-40.62,0.9805,-0.0072,0.1812,0.463,0.871,2.510,-78.97,1.89,0.16,-25.04,-25.20
456,1712.45,1481.17,1544.03,0.0149,0.0574,1.1948,0.108,10.008,-0.357,-1.19,2.43,0.1750,-0.6384,0.7593,2.208,-0.224,-0.211,-9.90,-40.57,0.9839,-0.0206,0.1989,0.387,1.589,0.784,-78.94,1.74,0.16,-25.39,-25.54
481,1140.29,1457.00,1378.83,0.0183,0.0530,1.1968,0.001,-8.603,0.361,-1.39,2.43,0.1765,-0.6477,0.7712,-2.983,-0.575,-0.073,-9.91,-40.63,1.0032,-0.0157,0.2047,0.585,0.306,-2.116,-78.92,1.63,0.16,-25.69,-25.86
496,1969.52,2501.39,2660.15,0.0486,0.0564,1.2178,-0.030,-8.969,0.391,-1.53,2.44,0.1787,-0.6592,0.7532,-2.158,-0.056,0.018,-9.92,-40.68,1.0099,0.0001,0.2019,0.188,0.612,-3.506,-78.91,1.60,0.18,-25.97,-26.15
510,2525.57,3082.42,3300.00,0.0498,0.0535,1.2212,-0.060,4.252,-0.112,-1.49,2.44,0.1721,-0.6523,0.7480,2.071,0.296,-0.027,-9.91,-40.66,0.9973,0.0231,0.1962,0.341,0.199,-3.292,-78.90,1.71,0.20,-26.23,-26.42
535,621.32,312.67,21.76,0.0073,0.0437,1.1826,-0.015,5.015,-0.097,-1.34,2.43,0.1716,-0.6443,0.7576,-1.166,-0.040,0.324,-9.91,-40.68,0.9978,0.0398,0.1962,0.188,0.581,-0.193,-78.88,1.91,0.20,-26.48,-26.68
550,678.53,653.55,440.00,0.0212,0.0486,1.1892,0.031,-8.053,0.376,-1.45,2.43,0.1743,-0.6565,0.7439,-3.318,-0.224,0.186,-9.92,-40.74,1.0106,0.0314,0.1990,0.127,-0.091,2.174,-78.88,2.05,0.21,-26.70,-26.91
564,1173.33,1494.87,1417.51,0.0491,0.0483,1.2180,-0.030,-7.656,0.285,-1.58,2.43,0.1724,-0.6614,0.7427,-0.143,-0.056,-0.211,-9.92,-40.76,1.0007,0.0128,0.2063,-0.239,-0.503,2.998,-78.88,2.08,0.23,-26.90,-27.13
589,1472.31,1162.86,1149.16,0.0249,0.0503,1.1978,-0.076,9.443,-0.387,-1.34,2.42,0.1729,-0.6440,0.7595,2.147,0.235,0.003,-9.91,-40.70,0.9949,-0.0088,0.1936,-0.606,-2.365,2.449,-78.94,1.97,0.23,-27.11,-27.34
604,872.75,424.69,223.22,0.0105,0.0471,1.1838,0.047,3.290,-0.173,-1.28,2.42,0.1724,-0.6467,0.7605,-1.212,-0.056,0.202,-9.91,-40.71,0.9943,-0.0107,0.1807,-0.590,-2.197,0.922,-78.98,1.86,0.23,-27.31,-27.53
618,608.42,300.59,0.00,0.0259,0.0510,1.1951,-0.076,-8.084,0.193,-1.39,2.42,0.1758,-0.6516,0.7476,-1.944,-0.132,0.232,-9.91,-40.75,0.9978,-0.0104,0.1710,-0.086,-0.518,-0.193,-79.01,1.75,0.23,-27.49,-27.72
643,2569.89,3037.29,3300.00,0.0449,0.0554,1.2114,0.047,1.687,0.071,-1.37,2.43,0.1753,-0.6462,0.7522,2.758,0.189,-0.333,-9.91,-40.68,0.9961,0.0042,0.1847,0.967,2.932,-1.490,-78.95,1.76,0.23,-27.65,-27.88
658,2154.07,2121.83,2403.08,0.0181,0.0515,1.1946,0.001,8.664,-0.173,-1.23,2.43,0.1787,-0.6409,0.7664,1.552,0.097,-0.211,-9.91,-40.64,0.9963,0.0067,0.2040,0.646,3.375,-1.841,-78.89,1.77,0.23,-27.81,-28.03
672,1382.05,1024.25,1013.77,0.0120,0.0527,1.1899,0.092,1.595,0.056,-1.20,2.43,0.1746,-0.6470,0.7634,-2.647,-0.178,0.354,-9.91,-40.67,1.0026,0.0131,0.2212,0.524,2.001,-1.597,-78.84,1.81,0.22,-27.95,-28.17
697,1470.70,1895.38,1909.08,0.0510,0.0544,1.2051,-0.045,-6.863,0.193,-1.39,2.43,0.1777,-0.6567,0.7468,0.315,0.143,0.095,-9.92,-40.68,1.0045,0.0254,0.2129,-0.209,-0.991,-0.467,-78.84,1.91,0.22,-28.08,-28.30
711,2307.18,2986.52,3262.12,0.0408,0.0500,1.2097,-0.076,3.840,-0.112,-1.34,2.43,0.1775,-0.6426,0.7610,3.888,0.112,-0.455,-9.92,-40.61,0.9971,0.0276,0.1993,-0.392,-2.594,1.349,-78.88,2.02,0.22,-28.20,-28.42
726,2578.75,3015.53,3300.00,0.0151,0.0498,1.1941,0.016,8.160,-0.219,-1.21,2.43,0.1704,-0.6414,0.7654,0.437,0.112,0.263,-9.91,-40.59,1.0046,0.0205,0.1909,-0.651,-2.320,2.662,-78.92,2.10,0.21,-28.32,-28.53
751,575.38,327.18,41.10,0.0227,0.0486,1.1948,-0.060,-6.603,0.193,-1.37,2.43,0.1719,-0.6555,0.7488,-3.150,-0.254,0.217,-9.92,-40.68,0.9983,-0.0051,0.1854,-0.422,-1.068,3.487,-78.95,2.01,0.22,-28.43,-28.64
766,816.34,943.66,768.79,0.0469,0.0457,1.2195,-0.015,-5.733,0.178,-1.47,2.42,0.1702,-0.6558,0.7468,1.384,0.005,-0.501,-9.91,-40.67,0.9971,-0.0239,0.1851,-0.163,-0.289,1.823,-78.97,1.82,0.23,-28.52,-28.75
780,1561.76,2025.93,2053.33,0.0398,0.0479,1.2107,0.062,3.595,-0.158,-1.43,2.42,0.1719,-0.6467,0.7673,3.659,0.173,-0.363,-9.90,-40.61,0.9968,-0.0264,0.1843,0.234,0.520,-0.437,-78.97,1.63,0.24,-28.61,-28.84
805,1130.62,709.16,591.50,0.0103,0.0474,1.1929,0.047,2.618,-0.128,-1.35,2.42,0.1714,-0.6460,0.7524,-2.769,-0.178,0.492,-9.91,-40.68,0.9937,-0.0018,0.1870,0.478,1.436,-3.032,-78.94,1.59,0.24,-28.69,-28.93
819,684.18,263.52,0.00,0.0212,0.0515,1.1921,-0.076,-5.702,0.117,-1.42,2.42,0.1709,-0.6528,0.7446,-2.738,-0.300,0.141,-9.91,-40.73,0.9976,0.0140,0.1919,0.387,1.665,-3.002,-78.92,1.65,0.24,-28.77,-29.01
834,606.81,438.39,174.87,0.0435,0.0522,1.2063,-0.106,-5.351,0.239,-1.51,2.42,0.1738,-0.6565,0.7549,1.857,-0.178,-0.562,-9.91,-40.71,1.0071,0.0240,0.1953,0.555,1.925,-1.765,-78.89,1.77,0.25,-28.83,-29.08
859,2457.07,2644.84,3213.77,0.0239,0.0479,1.1980,0.062,6.160,-0.235,-1.35,2.42,0.1733,-0.6460,0.7625,0.453,0.097,0.064,-9.91,-40.69,1.0066,0.0232,0.2140,0.326,0.917,0.494,-78.85,1.86,0.25,-28.89,-29.15
873,1705.20,1473.11,1560.15,0.0164,0.0557,1.1829,0.062,2.450,-0.128,-1.31,2.42,0.1733,-0.6472,0.7563,-3.013,-0.056,0.507,-9.91,-40.73,1.0032,0.0176,0.2163,-0.163,-0.778,1.655,-78.84,1.92,0.25,-28.96,-29.21
888,1041.17,611.65,481.90,0.0286,0.0518,1.1995,-0.076,-5.000,0.239,-1.38,2.42,0.1721,-0.6514,0.7483,-1.150,-0.071,0.202,-9.91,-40.75,0.9999,0.0110,0.2069,-0.438,-1.953,2.128,-78.86,1.93,0.25,-29.01,-29.26
912,1970.33,2486.89,2630.33,0.0400,0.0500,1.2078,-0.076,0.557,-0.082,-1.38,2.42,0.1794,-0.6428,0.7610,3.017,-0.040,-0.470,-9.91,-40.67,1.0001,-0.0013,0.1858,-0.560,-2.182,1.746,-78.92,1.87,0.25,-29.07,-29.32
927,2537.66,3104.18,3300.00,0.0264,0.0488,1.1921,0.047,5.290,-0.143,-1.30,2.42,0.1750,-0.6414,0.7656,-0.418,-0.010,0.141,-9.91,-40.66,0.9977,-0.0079,0.1768,-0.300,-1.144,0.983,-78.96,1.78,0.25,-29.12,-29.37
952,609.23,323.15,50.77,0.0239,0.0522,1.1926,-0.030,-2.985,0.071,-1.37,2.42,0.1741,-0.6553,0.7485,-2.479,-0.040,0.247,-9.92,-40.73,0.9982,-0.0052,0.1851,0.448,1.161,-0.742,-78.94,1.72,0.25,-29.17,-29.42
967,677.73,643.88,434.36,0.0403,0.0491,1.2102,-0.015,-4.282,0.117,-1.44,2.42,0.1694,-0.6560,0.7498,1.689,0.036,-0.348,-9.91,-40.71,0.9939,0.0018,0.1887,0.601,2.032,-1.612,-78.92,1.71,0.26,-29.21,-29.47
981,1204.76,1536.78,1489.23,0.0361,0.0471,1.2087,0.077,1.519,-0.021,-1.42,2.41,0.1758,-0.6504,0.7568,2.941,-0.056,-0.485,-9.91,-40.67,1.0026,0.0094,0.1986,0.448,1.314,-1.765,-78.90,1.73,0.26,-29.25,-29.51
1006,1482.78,1179.78,1175.75,0.0225,0.0486,1.1895,0.031,1.947,-0.235,-1.37,2.41,0.1741,-0.6514,0.7559,-3.181,-0.086,0.461,-9.91,-40.75,1.0023,0.0232,0.2021,0.066,0.154,-0.803,-78.89,1.83,0.26,-29.28,-29.55
1020,884.84,460.15,256.26,0.0254,0.0471,1.1973,-0.030,-3.183,0.178,-1.41,2.41,0.1750,-0.6570,0.7500,-1.227,-0.056,0.079,-9.92,-40.78,1.0035,0.0251,0.1976,0.051,-0.488,0.494,-78.89,1.94,0.26,-29.32,-29.58
1035,606.81,331.21,39.49,0.0378,0.0505,1.2070,0.016,-2.954,-0.021,-1.46,2.41,0.1736,-0.6548,0.7512,3.079,0.112,-0.409,-9.91,-40.74,0.9984,0.0171,0.1982,-0.361,-0.808,1.700,-78.90,1.99,0.27,-29.34,-29.61
1060,2557.00,2974.43,3300.00,0.0261,0.0486,1.2046,0.016,3.870,-0.158,-1.36,2.41,0.1772,-0.6426,0.7668,-0.509,0.036,0.141,-9.92,-40.74,0.9980,0.0020,0.1917,-0.010,-0.991,2.250,-78.93,1.97,0.27,-29.38,-29.64
1074,2137.14,2062.20,2299.93,0.0212,0.0542,1.1943,-0.106,0.908,-0.067,-1.34,2.41,0.1714,-0.6526,0.7566,-3.318,-0.224,0.476,-9.91,-40.78,0.9966,-0.0082,0.1935,-0.239,-0.762,1.456,-78.94,1.88,0.27,-29.41,-29.68
1099,833.26,941.25,735.75,0.0344,0.0515,1.2090,-0.030,-3.275,0.193,-1.43,2.41,0.1694,-0.6482,0.7490,1.949,0.143,-0.272,-9.91,-40.74,1.1648,-0.1030,0.3916,59.898,43.299,-128.101,-77.73,3.00,0.27,-29.35,-29.62
1114,1533.55,1938.10,1998.53,0.0376,0.0488,1.1997,0.031,1.046,0.025,-1.42,2.41,0.1755,-0.6438,0.7639,2.987,-0.025,-0.333,-9.91,-40.68,1.2174,-0.3240,0.3019,40.616,98.581,-136.635,-76.17,2.58,0.27,-29.18,-29.46
1138,1224.91,854.21,692.23,0.0203,0.0522,1.1904,0.062,1.962,-0.158,-1.36,2.41,0.1746,-0.6477,0.7578,-3.441,-0.162,0.843,-9.91,-40.76,0.8806,0.1356,0.3043,49.944,52.612,-111.826,-74.75,4.22,0.27,-28.94,-29.21
1153,735.75,387.62,37.88,0.0332,0.0510,1.1917,0.047,-2.771,0.086,-1.41,2.41,0.1797,-0.6558,0.7429,-1.929,-0.162,0.247,-9.92,-40.80,0.8256,0.1826,0.0538,55.013,84.245,-135.490,-73.60,6.39,0.28,-28.62,-28.90
1168,631.79,451.28,111.21,0.0386,0.0525,1.1992,-0.045,-2.496,0.178,-1.45,2.42,0.1765,-0.6577,0.7524,2.514,0.082,-0.241,-9.92,-40.78,0.9561,0.2585,0.2787,64.387,106.612,-148.956,-71.96,8.04,0.28,-28.21,-28.49
1193,2481.25,2718.97,3300.00,0.0239,0.0496,1.2012,0.047,3.733,-0.143,-1.36,2.42,0.1743,-0.6431,0.7676,-0.067,0.387,0.156,-9.91,-40.76,1.1539,0.1602,0.4147,25.990,90.978,-108.925,-69.67,8.94,0.28,-27.68,-27.95
1207,1909.08,1756.78,1938.10,0.0188,0.0464,1.1931,0.108,1.626,0.101,-1.32,2.41,0.1699,-0.6497,0.7590,-3.212,0.036,0.568,-9.91,-40.80,0.7852,0.3895,0.1382,9.257,92.642,-124.223,-68.21,10.30,0.27,-27.08,-27.35
1232,930.77,1121.76,974.29,0.0369,0.0488,1.2039,-0.030,-2.649,0.071,-1.40,2.41,0.1697,-0.6562,0.7522,2.529,0.479,-0.516,-9.89,-40.75,1.1295,0.6503,0.6589,21.288,96.673,-74.116,-65.49,11.51,0.28,-26.33,-26.60
1247,1603.66,2029.96,2144.40,0.0327,0.0496,1.2026,-0.030,1.076,-0.036,-1.38,2.41,0.1733,-0.6436,0.7588,2.987,0.326,-0.241,-9.89,-40.69,0.9978,0.7679,0.8198,26.097,63.024,-18.055,-64.11,12.51,0.28,-25.53,-25.81
1272,1198.32,877.58,698.68,0.0237,0.0535,1.1968,0.031,1.885,-0.006,-1.33,2.41,0.1775,-0.6531,0.7468,-3.242,-0.025,0.782,-9.89,-40.78,0.7938,0.3281,0.5825,-8.667,45.421,2.983,-62.72,12.64,0.28,-24.70,-24.98
1286,751.87,444.84,140.22,0.0288,0.0510,1.2014,0.047,-1.229,0.162,-1.35,2.41,0.1770,-0.6577,0.7402,-1.181,0.265,0.507,-9.89,-40.82,0.7799,0.4150,0.5872,-4.835,27.299,15.090,-62.02,13.02,0.28,-23.87,-24.15
1301,672.09,554.43,286.89,0.0359,0.0571,1.1951,-0.045,-1.519,0.086,-1.38,2.42,0.1770,-0.6519,0.7500,3.292,0.326,-0.272,-9.89,-40.77,0.8337,0.6478,0.6151,-7.919,18.856,24.342,-61.37,13.58,0.28,-23.06,-23.34
1326,2361.98,2473.99,2825.35,0.0225,0.0491,1.2000,-0.030,2.221,-0.158,-1.32,2.42,0.1716,-0.6367,0.7732,-1.074,0.112,0.370,-9.89,-40.77,0.9369,0.6191,0.8108,-10.926,-16.686,65.059,-61.40,13.79,0.28,-22.31,-22.58
1340,1783.37,1623.81,1701.17,0.0203,0.0481,1.1924,0.016,0.878,-0.051,-1.30,2.42,0.1699,-0.6526,0.7468,-3.776,0.112,0.431,-9.88,-40.84,0.9437,0.5913,0.6809,-24.590,-38.533,96.617,-61.65,13.98,0.27,-21.63,-21.90
1365,1080.66,1286.96,1181.39,0.0322,0.0518,1.1985,0.001,-1.840,0.040,-1.35,2.42,0.1714,-0.6548,0.7522,2.239,0.158,-0.592,-9.87,-40.78,0.7972,0.3403,0.4716,-20.407,-58.762,128.311,-62.92,13.92,0.27,-21.08,-21.36
1380,1753.55,2178.24,2323.30,0.0293,0.0474,1.2078,-0.045,0.466,0.086,-1.34,2.41,0.1741,-0.6460,0.7598,2.269,0.097,-0.470,-9.87,-40.74,0.9868,0.3417,0.5824,5.333,-68.732,132.006,-63.76,14.33,0.27,-20.63,-20.91
1405,1075.02,715.60,485.13,0.0239,0.0471,1.1943,-0.015,0.924,0.132,-1.32,2.41,0.1753,-0.6509,0.7517,-2.967,-0.117,0.232,-9.88,-40.82,1.0364,0.2419,0.5310,-35.415,-91.434,167.502,-65.92,13.67,0.27,-20.37,-20.64
1419,710.77,382.78,6.45,0.0249,0.0466,1.1934,-0.030,-0.863,0.239,-1.33,2.41,0.1748,-0.6575,0.7422,-1.150,-0.101,0.186,-9.88,-40.85,0.7584,-0.1533,0.3716,-32.667,-106.014,185.975,-67.36,12.48,0.27,-20.22,-20.49
1444,2455.46,2953.48,3300.00,0.0295,0.0496,1.2031,0.047,-0.221,-0.021,-1.34,2.41,0.1770,-0.6458,0.7681,3.430,0.021,-0.562,-9.88,-40.75,0.2826,-1.1105,0.3739,-33.674,-89.205,46.418,-68.44,9.99,0.27,-20.16,-20.43
1458,2247.55,2295.90,2765.71,0.0295,0.0547,1.1997,0.047,1.458,0.086,-1.32,2.41,0.1741,-0.6406,0.7717,-0.647,0.082,0.232,-9.88,-40.74,0.7078,-0.9821,0.2661,-47.644,-98.579,-43.872,-69.18,7.61,0.27,-20.16,-20.43
1483,752.67,730.92,411.79,0.0278,0.0537,1.1941,-0.015,-0.038,0.086,-1.32,2.41,0.1660,-0.6523,0.7502,-1.425,0.158,0.461,-9.87,-40.78,0.9146,-0.1354,0.7920,-15.613,-108.610,-143.887,-71.41,6.89,0.27,-20.31,-20.58
1498,1280.51,1607.69,1569.01,0.0295,0.0562,1.2000,-0.045,-1.061,0.025,-1.33,2.42,0.1731,-0.6526,0.7549,2.285,0.143,-0.119,-9.87,-40.75,1.1281,0.4907,0.0840,-68.621,-105.633,-88.086,-72.82,7.37,0.27,-20.55,-20.82
1523,1405.42,1095.97,988.79,0.0254,0.0544,1.2034,0.001,0.466,-0.006,-1.32,2.42,0.1753,-0.6443,0.7646,-0.387,0.112,0.385,-9.87,-40.74,1.3046,1.0653,-0.7769,-29.170,-19.327,-1.124,-72.72,9.04,0.27,-20.77,-21.04
1537,867.11,457.73,1.61,0.0247,0.0505,1.1990,-0.030,0.969,-0.112,-1.30,2.42,0.1738,-0.6504,0.7563,-2.983,-0.132,0.461,-9.87,-40.79,1.2026,0.7340,-0.1121,54.524,73.986,42.403,-71.38,11.61,0.27,-20.88,-21.14
1562,2217.73,2773.77,3300.00,0.0217,0.0471,1.1987,0.001,-0.664,0.147,-1.31,2.42,0.1765,-0.6643,0.7478,1.353,0.067,-0.165,-9.87,-40.77,1.0477,0.2476,0.1624,61.028,73.360,115.746,-69.65,13.99,0.26,-20.86,-21.12
1577,2474.80,2875.31,3300.00,0.0286,0.0488,1.1978,-0.030,-0.435,0.178,-1.32,2.42,0.1694,-0.6455,0.7590,3.063,0.250,-0.684,-9.86,-40.72,1.1207,-0.5525,1.2327,12.219,22.306,110.006,-68.73,13.41,0.26,-20.77,-21.04
1602,743.00,508.50,0.00,0.0244,0.0498,1.2036,0.062,0.725,-0.173,-1.30,2.42,0.1721,-0.6489,0.7520,-2.555,0.173,0.293,-9.86,-40.78,0.8726,-0.7377,0.5793,-19.873,-93.052,14.189,-70.48,11.62,0.26,-20.82,-21.08
1616,834.07,848.57,493.19,0.0259,0.0520,1.1990,-0.015,0.160,0.162,-1.30,2.42,0.1709,-0.6509,0.7407,-1.105,0.219,0.476,-9.85,-40.81,0.9537,-0.0625,-0.1398,-68.590,-97.755,-5.887,-72.09,7.29,0.26,-20.98,-21.24
1641,1938.10,1861.54,2381.32,0.0261,0.0508,1.2043,0.001,-0.634,0.056,-1.31,2.42,0.1792,-0.6460,0.7622,2.788,0.097,-0.516,-9.86,-40.73,0.9424,0.4073,-0.8285,33.608,15.879,-20.162,-71.17,11.04,0.26,-21.06,-21.32
1655,1237.00,867.91,576.19,0.0308,0.0513,1.2048,-0.045,0.344,0.101,-1.31,2.42,0.1738,-0.6423,0.7629,-0.631,0.051,0.156,-9.86,-40.73,1.0457,0.1940,0.5557,91.990,53.970,13.777,-70.19,12.51,0.26,-21.06,-21.32
1680,1599.63,2048.50,2227.40,0.0271,0.0515,1.1963,-0.060,0.450,0.040,-1.30,2.42,0.1794,-0.6533,0.7449,-1.746,-0.117,0.064,-9.87,-40.78,0.7570,0.1038,-0.0284,0.341,-190.060,36.907,-75.07,14.37,0.26,-21.41,-21.67
