timestamp_ms,EMG_Quad_mV,EMG_Ham_mV,EMG_Calf_mV,ACC_Quad_X_g,ACC_Quad_Y_g,ACC_Quad_Z_g,GYR_Quad_X_dps,GYR_Quad_Y_dps,GYR_Quad_Z_dps,Pitch_Quad_deg,Roll_Quad_deg,ACC_Ham_X_g,ACC_Ham_Y_g,ACC_Ham_Z_g,GYR_Ham_X_dps,GYR_Ham_Y_dps,GYR_Ham_Z_dps,Pitch_Ham_deg,Roll_Ham_deg,ACC_Calf_X_g,ACC_Calf_Y_g,ACC_Calf_Z_g,GYR_Calf_X_dps,GYR_Calf_Y_dps,GYR_Calf_Z_dps,Pitch_Calf_deg,Roll_Calf_deg,Angle_Quad_Ham_deg,Angle_Quad_Calf_deg,Angle_Ham_Calf_deg
357,835.68,878.39,915.46,0.1140,0.0352,1.1970,1.097,3.392,3.294,-5.96,2.19,0.2556,-0.0061,0.9956,-0.031,-0.127,-0.514,-14.32,-0.47,0.7837,0.1107,0.6385,-0.421,0.772,-1.589,-51.17,8.47,-0.36,-0.71,-0.35
381,2226.59,2150.04,2123.44,0.1284,0.0474,1.1968,0.960,3.866,3.141,-5.87,2.21,0.2561,-0.0076,0.9944,-0.107,0.087,-0.285,-14.32,-0.47,0.7952,0.1169,0.6332,-0.757,-0.663,1.953,-51.18,8.49,-0.36,-0.72,-0.36
396,1777.73,1639.93,1676.19,0.0869,0.0378,1.1655,1.112,11.056,-0.034,-5.68,2.22,0.2595,-0.0012,0.9917,-0.122,0.056,-0.957,-14.33,-0.46,0.7792,0.1084,0.6370,-1.124,-0.525,2.212,-51.17,8.50,-0.37,-0.74,-0.37
411,1251.50,1121.76,1186.23,0.1047,0.0403,1.1870,0.822,4.308,0.256,-5.61,2.23,0.2546,-0.0103,0.9937,-0.702,-0.035,-3.293,-14.33,-0.47,0.7845,0.0885,0.6451,-1.521,-2.602,3.037,-51.19,8.46,-0.39,-0.76,-0.38
435,1659.27,1864.76,1781.76,0.1069,0.0398,1.1892,0.700,0.980,0.317,-5.57,2.24,0.2517,-0.0100,0.9883,0.168,-0.203,-0.514,-14.33,-0.47,0.7761,0.0824,0.6132,-1.292,-3.533,1.098,-51.28,8.41,-0.40,-0.79,-0.39
450,2207.25,2269.30,2195.97,0.1089,0.0359,1.1882,0.624,0.263,0.546,-5.56,2.24,0.2566,-0.0071,0.9990,0.305,-0.112,-0.132,-14.34,-0.47,0.7886,0.0869,0.5995,-1.200,-2.159,1.495,-51.34,8.39,-0.42,-0.83,-0.41
464,2189.52,2117.00,2092.01,0.1064,0.0388,1.1892,0.578,-0.486,0.454,-5.56,2.24,0.2563,-0.0139,0.9880,0.244,-0.264,-0.117,-14.34,-0.47,0.7799,0.0852,0.5890,-0.315,-0.388,1.006,-51.37,8.39,-0.43,-0.86,-0.43
489,866.30,967.84,979.93,0.1047,0.0344,1.1895,0.532,-0.974,0.302,-5.57,2.24,0.2534,-0.0125,0.9973,0.153,-0.127,-0.071,-14.35,-0.47,0.7802,0.0808,0.6171,0.632,2.391,-0.704,-51.31,8.38,-0.45,-0.89,-0.44
504,1175.75,1398.97,1367.55,0.1072,0.0388,1.1956,0.608,-1.173,0.302,-5.58,2.24,0.2634,-0.0754,0.9978,0.382,-0.371,0.326,-14.36,-0.54,0.7797,0.0793,0.6276,1.029,1.841,-1.696,-51.28,8.37,-0.46,-0.91,-0.45
518,1775.31,1957.44,1884.91,0.1091,0.0303,1.2017,-0.018,-5.493,-3.729,-5.65,2.22,0.2427,0.0032,0.9951,0.885,1.018,6.662,-14.33,-0.52,0.7822,0.0969,0.6239,0.678,1.887,-2.536,-51.25,8.39,-0.47,-0.92,-0.46
543,1098.39,997.66,1042.78,0.1274,0.0381,1.2085,0.059,-13.279,0.500,-5.98,2.22,0.2634,0.0391,0.9932,0.809,-0.188,3.761,-14.35,-0.44,0.7947,0.1149,0.6316,0.281,1.047,-0.612,-51.22,8.44,-0.45,-0.91,-0.46
558,855.02,858.24,884.03,0.1245,0.0378,1.1938,0.074,-8.898,0.516,-6.11,2.21,0.2561,-0.0029,0.9946,0.198,-0.035,0.723,-14.35,-0.43,0.7852,0.1173,0.6360,-0.208,1.261,0.274,-51.19,8.48,-0.43,-0.89,-0.46
572,883.22,1023.44,1019.41,0.1157,0.0381,1.1960,0.303,-5.127,0.332,-6.17,2.21,0.2566,-0.0076,0.9941,0.153,-0.035,0.051,-14.35,-0.43,0.7856,0.1077,0.6492,-0.589,-0.617,1.235,-51.17,8.49,-0.40,-0.86,-0.46
597,2050.11,1935.68,1946.96,0.1235,0.0359,1.1960,0.502,-2.531,0.363,-6.22,2.21,0.2532,-0.0071,0.9883,0.107,-0.005,-0.056,-14.35,-0.43,0.7837,0.0994,0.6302,-1.444,-2.831,1.556,-51.24,8.46,-0.37,-0.84,-0.47
611,1470.70,1317.58,1388.50,0.1150,0.0393,1.1941,0.715,-0.531,0.577,-6.22,2.21,0.2566,-0.0078,0.9851,0.137,0.087,0.036,-14.36,-0.43,0.7910,0.0979,0.6163,-1.551,-2.983,2.197,-51.29,8.45,-0.34,-0.82,-0.48
626,1059.71,971.87,1024.25,0.1169,0.0420,1.1934,0.883,0.858,1.401,-6.19,2.22,0.2568,-0.0112,0.9854,0.092,-0.020,0.142,-14.36,-0.43,0.7822,0.0916,0.6030,-1.276,-2.052,2.640,-51.33,8.44,-0.32,-0.81,-0.48
651,1954.21,2091.21,2024.32,0.1177,0.0364,1.1877,0.685,0.705,1.294,-6.17,2.23,0.2559,-0.0093,0.9897,0.092,0.117,0.188,-14.36,-0.43,0.7802,0.0759,0.6141,-0.421,0.238,0.915,-51.33,8.40,-0.30,-0.80,-0.49
665,2256.41,2238.68,2189.52,0.1162,0.0393,1.1917,0.761,0.553,1.218,-6.15,2.23,0.2603,-0.0073,0.9934,-0.015,0.163,-0.041,-14.36,-0.43,0.7740,0.0735,0.6125,0.205,0.482,-0.520,-51.33,8.37,-0.29,-0.79,-0.50
680,2010.62,1893.77,1899.41,0.1123,0.0364,1.1897,0.486,-0.379,0.653,-6.14,2.23,0.2539,-0.0068,0.9939,0.061,0.072,-0.117,-14.36,-0.43,0.7836,0.0852,0.6162,0.479,1.154,-2.001,-51.32,8.37,-0.27,-0.78,-0.51
705,925.93,1120.95,1088.72,0.1208,0.0356,1.1914,0.395,-0.837,0.241,-6.15,2.23,0.2573,-0.0117,0.9932,0.061,0.087,-0.087,-14.36,-0.43,0.7897,0.1060,0.6227,0.617,1.749,-1.177,-51.27,8.41,-0.26,-0.77,-0.51
720,1361.90,1591.58,1539.19,0.1160,0.0325,1.1924,0.456,-0.730,0.302,-6.15,2.22,0.2566,-0.0098,0.9836,-0.107,-0.035,-0.025,-14.37,-0.44,0.7883,0.1057,0.6335,0.388,2.162,-0.627,-51.23,8.43,-0.25,-0.76,-0.51
734,1984.03,2119.41,2025.13,0.1162,0.0347,1.1917,0.547,-0.791,0.271,-6.15,2.22,0.2585,-0.0127,0.9897,0.107,-0.035,0.020,-14.38,-0.44,0.7881,0.1088,0.6429,0.082,0.406,-0.062,-51.21,8.46,-0.24,-0.74,-0.51
759,1017.80,932.38,992.82,0.1177,0.0376,1.1899,0.578,-0.562,0.348,-6.15,2.23,0.2546,-0.0112,0.9912,0.046,0.072,-0.056,-14.37,-0.44,0.7893,0.1055,0.6370,-0.910,-1.716,0.762,-51.24,8.45,-0.22,-0.73,-0.51
774,847.77,862.27,901.76,0.1162,0.0388,1.1958,0.486,-0.531,0.424,-6.15,2.23,0.2585,-0.0100,1.0005,0.092,0.163,-0.102,-14.37,-0.44,0.7904,0.1060,0.6243,-1.200,-1.869,1.648,-51.27,8.46,-0.22,-0.73,-0.51
788,942.86,1098.39,1066.15,0.1128,0.0396,1.1956,0.532,-0.562,0.485,-6.14,2.23,0.2561,-0.0103,0.9976,0.107,-0.005,-0.041,-14.37,-0.45,0.7875,0.0975,0.6113,-1.261,-1.732,2.594,-51.31,8.46,-0.21,-0.72,-0.52
813,1921.17,1768.06,1797.88,0.1167,0.0381,1.1829,0.578,-0.944,0.134,-6.15,2.23,0.2532,-0.0054,0.9924,-0.061,-0.020,-0.056,-14.37,-0.44,0.7798,0.0781,0.6194,-0.849,-0.999,1.739,-51.33,8.41,-0.20,-0.72,-0.52
827,1330.48,1186.23,1258.75,0.1140,0.0396,1.1887,0.654,-1.203,0.332,-6.16,2.24,0.2566,-0.0051,0.9902,0.031,0.041,-0.102,-14.38,-0.44,0.7766,0.0778,0.6140,-0.513,-0.922,0.671,-51.35,8.38,-0.19,-0.72,-0.53
842,942.86,890.48,933.19,0.1145,0.0425,1.1912,0.624,-1.188,0.302,-6.16,2.24,0.2581,-0.0098,0.9851,-0.031,0.056,0.005,-14.38,-0.44,0.7812,0.0845,0.6074,-0.177,-0.083,-0.749,-51.36,8.37,-0.18,-0.72,-0.53
867,2140.37,2228.21,2163.74,0.1194,0.0457,1.1838,0.379,-1.921,-0.431,-6.20,2.25,0.2573,-0.0100,1.0022,-0.031,-0.112,0.005,-14.38,-0.45,0.7899,0.0967,0.6166,0.586,1.505,-0.933,-51.33,8.39,-0.17,-0.71,-0.54
881,2227.40,2149.23,2110.55,0.1162,0.0356,1.1853,0.273,-2.776,-1.286,-6.23,2.24,0.2576,-0.0054,0.9941,-0.015,-0.096,-0.025,-14.39,-0.44,0.7876,0.0952,0.6212,0.540,2.513,-1.009,-51.29,8.41,-0.16,-0.70,-0.54
896,1815.60,1670.55,1707.62,0.1038,0.0430,1.1855,0.135,-3.631,-0.797,-6.25,2.24,0.2532,-0.0132,0.9929,-0.046,0.011,0.066,-14.39,-0.45,0.7865,0.0946,0.6362,0.464,1.551,-1.070,-51.26,8.41,-0.15,-0.69,-0.54
921,1087.91,1306.30,1276.48,0.1206,0.0315,1.1973,0.242,-2.363,-1.378,-6.30,2.23,0.2585,-0.0120,0.9939,0.168,0.041,0.112,-14.39,-0.45,0.7866,0.1053,0.6345,-0.345,-0.449,-0.322,-51.26,8.43,-0.14,-0.67,-0.54
935,1619.78,1830.92,1746.30,0.1218,0.0376,1.1946,0.471,-0.745,0.210,-6.30,2.23,0.2578,-0.0100,0.9919,0.015,0.179,0.097,-14.39,-0.45,0.7942,0.1113,0.6271,-0.635,-0.877,0.671,-51.27,8.45,-0.12,-0.66,-0.54
950,2189.52,2248.35,2163.74,0.1167,0.0356,1.1951,0.593,-0.073,0.745,-6.29,2.23,0.2561,-0.0107,0.9949,-0.168,0.117,0.066,-14.39,-0.46,0.7874,0.1069,0.6251,-0.910,-1.212,2.136,-51.29,8.46,-0.11,-0.65,-0.54
975,886.45,840.51,888.06,0.1184,0.0386,1.1948,0.669,1.163,1.645,-6.25,2.24,0.2546,-0.0100,0.9941,0.229,-0.050,-0.010,-14.39,-0.46,0.7856,0.0869,0.6290,-1.017,-1.548,2.182,-51.32,8.42,-0.10,-0.64,-0.54
989,851.79,950.11,952.53,0.1172,0.0381,1.1885,0.685,0.843,1.386,-6.22,2.24,0.2568,-0.0085,0.9939,-0.015,0.179,-0.025,-14.39,-0.46,0.7770,0.0834,0.6238,-1.231,-2.006,1.663,-51.34,8.39,-0.10,-0.64,-0.54
1004,1119.34,1320.81,1286.96,0.1187,0.0371,1.1931,0.578,-0.226,0.500,-6.21,2.24,0.2566,-0.0073,0.9976,-0.076,0.240,0.005,-14.39,-0.46,0.7848,0.0820,0.6075,-0.727,-1.365,0.487,-51.38,8.37,-0.09,-0.64,-0.55
1029,1637.51,1492.45,1559.34,0.1147,0.0405,1.1848,0.593,-0.974,0.210,-6.22,2.25,0.2546,-0.0088,0.9929,-0.214,0.224,0.158,-14.38,-0.46,0.7850,0.0886,0.6040,0.128,0.818,-0.047,-51.37,8.37,-0.09,-0.64,-0.55
1043,1136.26,1021.03,1087.11,0.1160,0.0437,1.1902,0.578,-1.249,-0.110,-6.23,2.25,0.2507,-0.0093,0.9888,-0.076,-0.127,0.066,-14.38,-0.47,0.7831,0.0854,0.6176,0.403,1.826,-0.536,-51.35,8.37,-0.08,-0.64,-0.56
1058,885.64,840.51,889.67,0.1177,0.0374,1.1904,0.273,-1.936,-2.675,-6.25,2.25,0.2563,-0.0039,0.9954,-0.076,0.011,0.081,-14.38,-0.46,0.7830,0.0845,0.6293,0.479,1.520,-1.055,-51.32,8.36,-0.08,-0.64,-0.56
1083,2229.82,2257.22,2202.42,0.1274,0.0515,1.2048,-0.140,-9.722,-1.088,-6.48,2.25,0.2915,0.0193,0.9746,0.626,1.201,5.593,-14.40,-0.42,0.7845,0.0994,0.6284,0.006,0.345,-1.162,-51.30,8.37,-0.06,-0.62,-0.56
1097,2093.63,1972.75,1972.75,0.1230,0.0337,1.1919,-0.140,-5.829,-2.706,-6.55,2.23,0.2551,-0.0427,0.9927,0.382,0.362,3.150,-14.39,-0.45,0.7911,0.1100,0.6252,-0.070,0.177,-0.337,-51.30,8.40,-0.03,-0.59,-0.56
1112,1547.25,1407.03,1458.61,0.0559,0.0496,1.2129,0.593,1.606,-2.065,-6.45,2.24,0.2341,-0.0220,0.9900,0.611,0.316,4.616,-14.37,-0.46,0.7880,0.1105,0.6290,-0.513,-0.174,1.144,-51.30,8.43,-0.01,-0.57,-0.56
1136,1302.27,1526.30,1462.64,0.1287,0.0293,1.2000,0.166,-1.005,-1.851,-6.47,2.23,0.2444,-0.0161,0.9951,0.611,0.026,2.265,-14.35,-0.45,0.7850,0.0934,0.6354,-0.834,-0.999,1.587,-51.31,8.40,0.00,-0.56,-0.56
1151,1860.73,2023.52,1947.77,0.1292,0.0327,1.1931,0.639,1.957,0.027,-6.43,2.23,0.2673,-0.0027,0.9917,0.519,-0.096,2.204,-14.37,-0.44,0.7833,0.0908,0.6251,-0.940,-1.762,1.358,-51.33,8.39,0.02,-0.55,-0.56
1166,2256.41,2258.83,2196.78,0.1206,0.0386,1.1875,0.731,1.957,1.722,-6.39,2.23,0.2542,-0.0132,0.9963,0.885,-0.142,3.684,-14.37,-0.43,0.7815,0.0930,0.6185,-1.002,-1.671,0.823,-51.35,8.38,0.03,-0.54,-0.57
1191,862.27,842.12,895.31,0.1206,0.0378,1.1909,1.051,3.011,2.607,-6.30,2.25,0.2622,-0.0068,0.9939,1.221,-0.188,4.799,-14.38,-0.40,0.7854,0.0924,0.6074,-0.330,-0.052,0.747,-51.37,8.37,0.03,-0.54,-0.57
1205,904.18,1041.17,1021.83,0.1201,0.0405,1.1902,0.975,3.530,2.653,-6.24,2.26,0.2588,-0.0107,0.9956,1.191,-0.142,4.417,-14.39,-0.39,0.7800,0.0867,0.6188,-0.024,1.001,0.319,-51.35,8.37,0.03,-0.55,-0.57
1220,1272.45,1500.51,1420.73,0.0967,0.0427,1.1763,1.280,10.171,-0.172,-6.07,2.27,0.2498,-0.0203,0.9961,0.382,0.087,2.478,-14.38,-0.40,0.7799,0.0846,0.6277,0.006,1.032,-0.505,-51.33,8.35,0.01,-0.56,-0.58
1245,1443.30,1302.27,1354.65,0.1104,0.0396,1.1851,0.486,3.194,-1.775,-5.97,2.27,0.2061,-0.0229,0.9968,1.191,-0.295,4.219,-14.34,-0.39,0.7886,0.0967,0.6211,-0.040,0.375,-0.902,-51.32,8.36,-0.00,-0.58,-0.58
1259,1035.53,933.19,995.24,0.1067,0.0366,1.1860,0.578,2.171,-1.423,-5.93,2.27,0.2485,-0.0103,0.9917,0.397,-0.020,2.234,-14.33,-0.39,0.7904,0.1040,0.6228,-0.055,0.360,-0.444,-51.32,8.38,-0.02,-0.60,-0.58
1274,838.10,874.36,889.67,0.1108,0.0339,1.1902,0.456,-0.669,-0.797,-5.92,2.27,0.2756,-0.0132,0.9902,0.748,-0.157,3.807,-14.36,-0.39,0.7858,0.1024,0.6252,-0.238,0.207,0.640,-51.31,8.40,-0.04,-0.62,-0.58
1298,2253.99,2215.31,2176.63,0.1128,0.0369,1.1936,0.517,-1.096,-0.095,-5.94,2.27,0.2461,-0.0139,0.9932,1.069,-0.203,4.891,-14.35,-0.37,0.7833,0.0907,0.6356,-0.635,-0.846,1.205,-51.32,8.38,-0.06,-0.64,-0.59
1313,1944.54,1819.63,1831.72,0.1123,0.0413,1.1946,0.471,-1.142,0.088,-5.94,2.27,0.2576,-0.0059,0.9873,0.565,-0.066,4.310,-14.36,-0.36,0.7848,0.0907,0.6294,-0.864,-1.777,1.220,-51.34,8.36,-0.07,-0.66,-0.59
1328,1362.71,1237.00,1293.41,0.1091,0.0415,1.1936,0.486,-1.432,-0.126,-5.95,2.27,0.2224,-0.0071,1.0007,0.534,-0.112,2.784,-14.32,-0.35,0.7871,0.0895,0.6161,-0.940,-1.564,0.808,-51.37,8.35,-0.08,-0.68,-0.59
1352,1509.38,1733.41,1661.69,0.1143,0.0354,1.1941,0.318,-2.409,-1.057,-6.00,2.27,0.2485,-0.0037,0.9951,0.336,-0.005,1.791,-14.32,-0.34,0.7859,0.0903,0.6080,-0.376,-0.144,0.808,-51.38,8.34,-0.09,-0.69,-0.60
1367,2127.47,2212.89,2183.88,0.1160,0.0376,1.1995,0.227,-2.287,-0.767,-6.02,2.26,0.2546,-0.0078,0.9973,0.214,-0.157,0.326,-14.32,-0.34,0.7836,0.0850,0.6105,-0.009,0.894,0.441,-51.38,8.33,-0.09,-0.70,-0.61
1381,2207.25,2170.99,2146.01,0.1077,0.0327,1.1831,0.288,-2.730,0.149,-6.04,2.25,0.2585,-0.0090,0.9958,0.214,-0.035,0.020,-14.33,-0.34,0.7775,0.0869,0.6206,0.159,0.788,-0.413,-51.36,8.32,-0.10,-0.71,-0.61
1406,830.84,904.18,929.16,0.1196,0.0403,1.1907,0.379,-2.318,0.348,-6.09,2.26,0.2568,-0.0090,0.9973,0.382,-0.234,-0.010,-14.33,-0.34,0.7821,0.0981,0.6224,0.052,0.650,-0.917,-51.34,8.34,-0.10,-0.71,-0.62
1421,1029.89,1237.00,1198.32,0.1135,0.0349,1.1948,0.471,-1.081,0.393,-6.10,2.25,0.2578,-0.0120,0.9890,0.260,-0.157,0.097,-14.34,-0.34,0.7903,0.1049,0.6265,-0.009,0.726,-0.688,-51.33,8.36,-0.10,-0.72,-0.62
1435,1535.16,1768.06,1701.98,0.1133,0.0398,1.1934,0.471,-1.127,0.348,-6.10,2.25,0.2480,-0.0020,0.9954,0.595,0.209,3.852,-14.33,-0.33,0.7880,0.1031,0.6318,-0.085,0.650,0.380,-51.31,8.38,-0.10,-0.72,-0.62
1460,1226.52,1091.14,1162.05,0.1116,0.0369,1.1892,0.517,-1.676,0.241,-6.13,2.25,0.2590,0.0159,0.9897,-0.794,0.347,-2.743,-14.33,-0.32,0.7839,0.0983,0.6420,-0.498,-0.617,0.793,-51.31,8.37,-0.10,-0.71,-0.62
1475,906.59,875.16,915.46,0.1145,0.0359,1.1953,0.349,-4.226,0.378,-6.17,2.25,0.2678,0.0061,0.9917,-0.580,0.041,-2.148,-14.34,-0.32,0.7819,0.0968,0.6312,-1.047,-1.686,1.174,-51.32,8.37,-0.09,-0.71,-0.62
1489,838.10,911.43,942.05,0.1179,0.0339,1.1921,0.334,-3.478,0.363,-6.21,2.24,0.2549,-0.0205,0.9912,0.198,-0.142,0.173,-14.35,-0.33,0.7883,0.0985,0.6199,-1.032,-1.915,1.098,-51.35,8.36,-0.08,-0.70,-0.62
1514,2184.69,2088.79,2079.93,0.1177,0.0359,1.1897,0.471,-2.028,0.302,-6.25,2.24,0.2395,-0.0291,0.9983,-0.122,-0.157,-0.835,-14.34,-0.36,0.7858,0.0916,0.6123,-0.635,-0.663,1.449,-51.37,8.35,-0.07,-0.70,-0.62
1529,1663.30,1529.52,1571.43,0.1194,0.0330,1.1936,0.395,-2.180,0.332,-6.27,2.23,0.2510,0.0032,1.0017,-0.107,-0.218,-1.995,-14.33,-0.35,0.7827,0.0837,0.6160,-0.437,0.116,0.884,-51.38,8.33,-0.06,-0.69,-0.63
1543,1186.23,1070.18,1136.26,0.1172,0.0354,1.1895,0.395,-2.394,0.195,-6.29,2.23,0.2812,0.0034,0.9966,0.076,-0.035,-0.300,-14.36,-0.34,0.7805,0.0825,0.6199,-0.040,0.482,-0.123,-51.37,8.32,-0.05,-0.68,-0.63
1568,1735.02,1930.04,1862.34,0.1206,0.0405,1.1919,0.364,-1.707,0.287,-6.32,2.23,0.2661,0.0215,0.9900,0.595,-0.066,1.623,-14.38,-0.29,0.7848,0.0945,0.6168,0.235,0.986,-0.902,-51.35,8.33,-0.04,-0.67,-0.63
1583,2223.37,2255.60,2189.52,0.1187,0.0356,1.1938,0.379,-1.203,0.134,-6.33,2.23,0.2551,-0.0068,0.9856,0.107,0.087,0.478,-14.38,-0.29,0.7877,0.0995,0.6195,0.373,1.093,-1.085,-51.33,8.35,-0.04,-0.66,-0.63
1597,2138.75,2032.38,2025.93,0.1204,0.0386,1.1858,0.471,-0.715,0.378,-6.33,2.23,0.2588,-0.0068,0.9937,-0.046,0.102,0.051,-14.38,-0.30,0.7865,0.1025,0.6281,0.159,1.551,-0.215,-51.30,8.37,-0.03,-0.65,-0.62
