timestamp_ms,EMG_Quad_mV,EMG_Ham_mV,EMG_Calf_mV,ACC_Quad_X_g,ACC_Quad_Y_g,ACC_Quad_Z_g,GYR_Quad_X_dps,GYR_Quad_Y_dps,GYR_Quad_Z_dps,Pitch_Quad_deg,Roll_Quad_deg,ACC_Ham_X_g,ACC_Ham_Y_g,ACC_Ham_Z_g,GYR_Ham_X_dps,GYR_Ham_Y_dps,GYR_Ham_Z_dps,Pitch_Ham_deg,Roll_Ham_deg,ACC_Calf_X_g,ACC_Calf_Y_g,ACC_Calf_Z_g,GYR_Calf_X_dps,GYR_Calf_Y_dps,GYR_Calf_Z_dps,Pitch_Calf_deg,Roll_Calf_deg,Angle_Quad_Ham_deg,Angle_Quad_Calf_deg,Angle_Ham_Calf_deg
198,1507.77,1519.85,1457.00,-0.4954,0.7668,0.4019,-7.815,-0.870,-8.075,29.53,61.77,-0.2185,-0.9285,0.4133,-2.480,0.306,0.938,12.34,-65.81,0.1260,-0.9976,-0.1448,-0.585,0.018,-0.095,-7.25,-98.11,0.04,0.04,0.00
213,1485.20,1528.72,1465.86,-0.4917,0.7632,0.4021,-10.013,-1.038,-9.357,29.52,61.64,-0.2224,-0.9270,0.4163,1.001,-0.519,0.129,12.33,-65.80,0.1282,-0.9912,-0.1406,1.400,0.217,-0.065,-7.25,-98.09,0.04,0.05,0.00
237,1496.48,1457.00,1452.97,-0.4858,0.7432,0.4058,-7.326,0.000,-6.518,29.53,61.46,-0.2209,-0.9299,0.4231,1.536,-0.992,0.785,12.31,-65.75,0.1311,-0.9778,-0.1367,0.209,0.171,-0.416,-7.25,-98.09,0.05,0.05,0.00
252,1481.17,1431.21,1456.19,-0.4890,0.7410,0.4124,-1.296,-0.061,-1.678,29.53,61.43,-0.2239,-0.9180,0.4209,-0.587,-0.168,0.282,12.31,-65.75,0.1296,-0.9785,-0.1436,0.713,0.140,0.103,-7.25,-98.08,0.05,0.05,0.00
276,1480.37,1512.60,1504.54,-0.4956,0.7573,0.4185,9.376,1.725,10.047,29.58,61.65,-0.2256,-0.9329,0.4241,-1.579,0.718,-0.726,12.33,-65.79,0.1270,-0.9958,-0.1394,-0.386,0.003,-0.050,-7.25,-98.09,0.05,0.05,0.00
291,1481.17,1457.00,1479.56,-0.4915,0.7590,0.4043,11.116,1.130,11.513,29.60,61.81,-0.2239,-0.9268,0.4189,-3.029,0.657,0.251,12.34,-65.83,0.1235,-0.9910,-0.1321,0.255,0.003,-0.095,-7.25,-98.08,0.05,0.05,0.00
315,1495.68,1479.56,1470.70,-0.4846,0.7615,0.3899,0.719,0.901,1.192,29.62,61.85,-0.2207,-0.9304,0.4133,0.849,0.000,-0.421,12.34,-65.81,0.1196,-0.9858,-0.1379,-0.142,0.094,-0.095,-7.24,-98.08,0.04,0.05,0.01
329,1473.11,1528.72,1490.84,-0.4866,0.7600,0.3933,-6.166,-0.443,-6.014,29.61,61.78,-0.2183,-0.9329,0.4202,1.139,-0.458,-0.069,12.32,-65.79,0.1218,-0.9917,-0.1440,-0.447,-0.012,-0.080,-7.23,-98.09,0.04,0.05,0.01
354,1506.15,1452.97,1464.25,-0.4910,0.7563,0.4097,-7.754,-1.695,-7.556,29.58,61.59,-0.2244,-0.9331,0.4192,0.284,-0.122,0.175,12.32,-65.79,0.1218,-0.9902,-0.1338,0.759,0.171,-0.004,-7.22,-98.06,0.04,0.05,0.01
368,1486.81,1469.08,1443.30,-0.4829,0.7490,0.4070,-3.830,-0.397,-4.319,29.57,61.54,-0.2239,-0.9255,0.4180,0.223,0.016,0.022,12.33,-65.78,0.1270,-0.9849,-0.1387,0.133,-0.104,-0.050,-7.22,-98.06,0.04,0.05,0.01
393,1467.47,1475.53,1474.73,-0.4851,0.7554,0.4072,2.216,0.428,2.490,29.58,61.59,-0.2253,-0.9275,0.4109,0.482,-0.351,0.037,12.32,-65.78,0.1304,-0.9890,-0.1387,-0.417,-0.028,0.103,-7.23,-98.07,0.04,0.05,0.01
407,1481.98,1481.17,1469.89,-0.4893,0.7549,0.3989,3.208,0.687,2.978,29.59,61.65,-0.2219,-0.9265,0.4209,2.055,-0.320,-0.283,12.32,-65.75,0.1304,-0.9905,-0.1384,-0.646,-0.089,0.027,-7.23,-98.07,0.04,0.05,0.01
431,1486.81,1536.78,1498.90,-0.4900,0.7568,0.4028,-0.624,-0.840,-0.304,29.58,61.64,-0.2229,-0.9270,0.4192,-0.266,0.138,0.129,12.32,-65.75,0.1284,-0.9893,-0.1458,0.011,-0.135,0.103,-7.24,-98.08,0.04,0.06,0.02
446,1461.83,1535.97,1504.54,-0.4846,0.7512,0.4070,-2.410,-0.488,-2.838,29.57,61.60,-0.2205,-0.9314,0.4241,-0.907,0.138,-0.146,12.32,-65.76,0.1248,-0.9846,-0.1421,0.087,0.033,-0.019,-7.24,-98.08,0.04,0.06,0.02
470,1468.28,1438.46,1445.71,-0.4895,0.7556,0.4045,-2.105,-0.473,-2.945,29.56,61.56,-0.2244,-0.9292,0.4180,-0.770,0.321,0.068,12.33,-65.78,0.1292,-0.9912,-0.1443,0.041,-0.104,0.072,-7.24,-98.08,0.04,0.06,0.02
484,1494.07,1475.53,1457.00,-0.4875,0.7573,0.4089,0.353,-0.229,0.230,29.56,61.56,-0.2224,-0.9280,0.4148,0.238,-0.106,-0.085,12.33,-65.78,0.1277,-0.9917,-0.1375,0.118,0.049,0.134,-7.24,-98.08,0.04,0.06,0.02
509,1491.65,1533.55,1509.38,-0.4910,0.7559,0.4050,4.597,0.504,5.284,29.57,61.68,-0.2229,-0.9255,0.4143,-0.831,0.306,-0.069,12.34,-65.80,0.1221,-0.9868,-0.1365,-0.249,-0.165,0.042,-7.24,-98.08,0.04,0.06,0.02
523,1490.84,1457.00,1470.70,-0.4883,0.7537,0.3994,4.765,0.321,4.413,29.58,61.75,-0.2249,-0.9329,0.4070,-1.274,0.413,-0.207,12.34,-65.83,0.1233,-0.9922,-0.1423,0.072,0.079,0.011,-7.23,-98.08,0.05,0.06,0.02
548,1485.20,1508.57,1473.11,-0.4846,0.7639,0.3989,0.017,-0.076,0.047,29.58,61.77,-0.2183,-0.9292,0.4128,-0.052,-0.061,0.068,12.34,-65.83,0.1235,-0.9863,-0.1396,-0.188,-0.104,0.057,-7.23,-98.08,0.05,0.06,0.02
562,1494.87,1534.36,1485.20,-0.4844,0.7661,0.4038,-3.586,-0.290,-3.037,29.56,61.73,-0.2249,-0.9307,0.4106,1.261,-0.320,0.053,12.34,-65.82,0.1250,-0.9905,-0.1411,0.102,0.018,-0.034,-7.23,-98.08,0.05,0.06,0.02
586,1499.71,1442.49,1459.41,-0.4861,0.7568,0.4062,-5.494,-0.687,-5.831,29.55,61.60,-0.2207,-0.9282,0.4202,1.383,-0.488,0.358,12.32,-65.79,0.1250,-0.9878,-0.1404,0.240,0.079,0.027,-7.23,-98.08,0.05,0.07,0.02
601,1483.59,1469.89,1457.00,-0.4893,0.7603,0.4146,-4.517,-0.473,-4.701,29.54,61.53,-0.2268,-0.9316,0.4202,0.375,-0.106,0.068,12.32,-65.78,0.1292,-0.9897,-0.1306,0.011,-0.028,-0.019,-7.23,-98.07,0.05,0.07,0.02
625,1470.70,1483.59,1468.28,-0.4927,0.7507,0.4041,-0.136,0.046,-0.396,29.55,61.53,-0.2214,-0.9270,0.4219,-0.220,0.092,0.160,12.33,-65.78,0.1267,-0.9858,-0.1384,0.240,0.110,0.042,-7.23,-98.06,0.05,0.07,0.02
640,1486.81,1473.11,1479.56,-0.4885,0.7517,0.4036,1.941,0.168,1.803,29.56,61.56,-0.2217,-0.9277,0.4197,-0.434,-0.045,0.007,12.32,-65.78,0.1272,-0.9871,-0.1357,0.041,0.155,0.042,-7.23,-98.05,0.05,0.07,0.02
664,1511.79,1527.11,1474.73,-0.4836,0.7554,0.4004,3.162,0.367,2.963,29.56,61.65,-0.2224,-0.9255,0.4221,0.284,0.138,-0.115,12.33,-65.77,0.1294,-0.9873,-0.1355,0.041,0.155,-0.126,-7.23,-98.05,0.05,0.07,0.02
678,1486.01,1521.47,1482.78,-0.4841,0.7542,0.4021,2.124,0.565,2.810,29.57,61.68,-0.2258,-0.9292,0.4221,-0.403,0.077,0.022,12.33,-65.77,0.1267,-0.9893,-0.1416,-0.096,0.003,-0.095,-7.23,-98.05,0.05,0.08,0.02
693,1485.20,1504.54,1519.05,-0.4844,0.7622,0.4016,1.284,0.061,1.772,29.57,61.71,-0.2205,-0.9324,0.4187,-0.449,0.061,-0.176,12.33,-65.78,0.1277,-0.9900,-0.1309,-0.066,-0.043,-0.004,-7.23,-98.04,0.05,0.08,0.02
717,1490.04,1482.78,1473.11,-0.4880,0.7578,0.4048,-1.952,-0.153,-2.060,29.56,61.67,-0.2205,-0.9287,0.4153,-0.755,0.107,0.160,12.33,-65.80,0.1284,-0.9910,-0.1396,0.041,0.018,-0.050,-7.23,-98.04,0.05,0.08,0.02
732,1498.10,1514.21,1494.87,-0.4878,0.7542,0.3987,-3.128,0.092,-3.357,29.57,61.63,-0.2239,-0.9319,0.4172,-0.373,0.184,0.022,12.33,-65.81,0.1265,-0.9854,-0.1399,0.011,-0.074,-0.004,-7.23,-98.04,0.05,0.08,0.02
756,1478.75,1473.11,1474.73,-0.4888,0.7527,0.4109,-1.616,0.031,-1.144,29.57,61.59,-0.2273,-0.9294,0.4163,0.268,-0.061,0.129,12.34,-65.80,0.1296,-0.9836,-0.1387,0.286,0.079,-0.004,-7.23,-98.03,0.05,0.08,0.02
770,1490.04,1445.71,1449.74,-0.4844,0.7524,0.3992,1.101,0.107,1.146,29.58,61.61,-0.2249,-0.9285,0.4143,0.177,-0.137,0.297,12.34,-65.80,0.1243,-0.9883,-0.1372,0.209,-0.089,-0.080,-7.23,-98.03,0.05,0.08,0.02
795,1487.62,1547.25,1509.38,-0.4844,0.7559,0.4055,2.582,0.428,2.459,29.58,61.68,-0.2246,-0.9263,0.4204,0.543,-0.091,-0.024,12.34,-65.79,0.1262,-0.9856,-0.1323,-0.142,0.018,-0.034,-7.23,-98.02,0.05,0.08,0.02
809,1469.08,1494.87,1483.59,-0.4873,0.7576,0.3999,1.223,0.504,1.940,29.59,61.71,-0.2222,-0.9299,0.4246,-0.159,-0.030,0.129,12.34,-65.78,0.1274,-0.9902,-0.1362,-0.157,-0.165,0.072,-7.23,-98.02,0.05,0.07,0.02
834,1494.07,1495.68,1440.88,-0.4868,0.7571,0.4077,-3.113,-0.137,-3.403,29.59,61.63,-0.2188,-0.9302,0.4241,0.238,0.107,-0.207,12.33,-65.77,0.1262,-0.9885,-0.1401,-0.127,-0.012,0.149,-7.23,-98.03,0.05,0.07,0.02
848,1508.57,1534.36,1495.68,-0.4858,0.7520,0.4036,-4.242,-0.946,-4.747,29.57,61.57,-0.2188,-0.9260,0.4146,-0.464,0.000,0.129,12.33,-65.78,0.1287,-0.9880,-0.1465,0.102,0.018,-0.065,-7.24,-98.03,0.05,0.07,0.02
872,1473.92,1444.91,1465.86,-0.4929,0.7532,0.4041,-2.105,-0.595,-2.777,29.57,61.53,-0.2219,-0.9280,0.4221,0.375,0.061,-0.176,12.33,-65.77,0.1284,-0.9937,-0.1411,-0.004,0.049,-0.004,-7.24,-98.03,0.05,0.07,0.02
887,1490.84,1512.60,1457.00,-0.4919,0.7529,0.4102,1.040,-0.229,0.749,29.57,61.54,-0.2251,-0.9277,0.4192,0.024,-0.122,0.221,12.33,-65.76,0.1313,-0.9888,-0.1404,0.133,-0.028,-0.111,-7.24,-98.03,0.05,0.07,0.02
911,1480.37,1520.66,1525.49,-0.4922,0.7568,0.4033,4.551,0.550,5.070,29.59,61.66,-0.2200,-0.9263,0.4163,0.207,0.046,-0.207,12.33,-65.76,0.1248,-0.9885,-0.1389,-0.081,-0.074,-0.050,-7.24,-98.03,0.05,0.07,0.02
925,1485.20,1475.53,1505.35,-0.4880,0.7539,0.4021,3.910,0.519,4.459,29.60,61.72,-0.2239,-0.9343,0.4192,0.131,0.016,-0.115,12.33,-65.76,0.1211,-0.9900,-0.1389,-0.111,-0.028,-0.004,-7.23,-98.04,0.05,0.07,0.02
950,1505.35,1489.23,1476.34,-0.4836,0.7578,0.4004,-0.685,0.092,-0.441,29.60,61.71,-0.2273,-0.9294,0.4175,-0.159,0.092,-0.054,12.34,-65.76,0.1228,-0.9868,-0.1421,-0.218,-0.028,0.149,-7.23,-98.04,0.05,0.07,0.02
964,1503.74,1538.39,1486.81,-0.4817,0.7588,0.4060,-3.830,-0.885,-3.831,29.58,61.66,-0.2227,-0.9348,0.4165,0.757,-0.015,-0.253,12.34,-65.76,0.1272,-0.9912,-0.1431,-0.142,-0.012,-0.050,-7.23,-98.05,0.05,0.07,0.02
989,1465.86,1449.74,1467.47,-0.4866,0.7539,0.4011,-4.823,-0.702,-4.884,29.56,61.55,-0.2236,-0.9290,0.4155,-0.113,-0.015,0.251,12.34,-65.76,0.1274,-0.9854,-0.1321,0.163,-0.074,-0.065,-7.23,-98.04,0.05,0.07,0.02
1003,1468.28,1425.57,1449.74,-0.4944,0.7539,0.4043,-2.639,-0.046,-3.174,29.57,61.52,-0.2207,-0.9341,0.4187,0.772,-0.076,-0.237,12.33,-65.75,0.1306,-0.9890,-0.1394,-0.004,-0.043,-0.141,-7.24,-98.04,0.05,0.07,0.02
1027,1490.84,1528.72,1481.17,-0.4856,0.7478,0.4045,1.254,0.122,1.681,29.58,61.55,-0.2256,-0.9265,0.4155,-0.464,-0.106,0.221,12.33,-65.77,0.1296,-0.9846,-0.1431,0.255,0.079,-0.019,-7.24,-98.04,0.05,0.07,0.02
1042,1475.53,1577.88,1480.37,-0.4863,0.7539,0.4016,2.796,0.641,2.826,29.59,61.60,-0.2239,-0.9299,0.4189,0.391,-0.061,-0.268,12.33,-65.76,0.1250,-0.9897,-0.1384,-0.142,-0.043,0.042,-7.24,-98.04,0.05,0.07,0.02
1066,1492.45,1484.40,1508.57,-0.4871,0.7583,0.4055,1.574,0.443,1.665,29.60,61.64,-0.2205,-0.9294,0.4189,-0.678,0.107,0.251,12.33,-65.78,0.1238,-0.9888,-0.1365,0.133,0.125,0.042,-7.23,-98.03,0.05,0.07,0.02
1080,1506.96,1525.49,1498.10,-0.4866,0.7607,0.4072,-0.013,-0.336,0.001,29.59,61.64,-0.2246,-0.9319,0.4170,-0.587,0.153,-0.008,12.34,-65.79,0.1270,-0.9858,-0.1375,-0.127,-0.012,0.072,-7.23,-98.03,0.05,0.07,0.02
1105,1473.11,1454.58,1481.17,-0.4868,0.7515,0.4104,-2.059,-0.198,-2.716,29.59,61.59,-0.2239,-0.9277,0.4265,-0.190,-0.015,0.175,12.34,-65.78,0.1262,-0.9858,-0.1394,0.316,0.094,-0.004,-7.23,-98.02,0.05,0.07,0.02
1119,1490.84,1483.59,1475.53,-0.4844,0.7498,0.4021,-1.616,-0.091,-2.228,29.59,61.57,-0.2246,-0.9243,0.4124,-0.266,-0.106,0.205,12.34,-65.79,0.1270,-0.9878,-0.1382,0.118,0.049,0.027,-7.23,-98.02,0.05,0.07,0.02
1144,1490.84,1515.82,1506.96,-0.4868,0.7529,0.4065,0.613,0.046,0.704,29.59,61.59,-0.2300,-0.9294,0.4221,0.329,-0.045,-0.268,12.35,-65.78,0.1223,-0.9915,-0.1387,-0.188,-0.028,-0.004,-7.23,-98.02,0.05,0.07,0.02
1158,1477.14,1486.81,1476.34,-0.4844,0.7566,0.3975,1.529,-0.091,1.116,29.59,61.62,-0.2227,-0.9265,0.4146,-0.632,-0.106,0.205,12.34,-65.79,0.1240,-0.9880,-0.1418,0.011,-0.104,-0.019,-7.23,-98.03,0.05,0.07,0.02
1182,1519.85,1493.26,1482.78,-0.4863,0.7566,0.4023,0.078,0.519,-0.625,29.60,61.63,-0.2188,-0.9307,0.4199,0.406,0.000,-0.115,12.34,-65.78,0.1262,-0.9905,-0.1448,-0.295,-0.058,0.011,-7.23,-98.04,0.05,0.06,0.02
1197,1490.84,1512.60,1493.26,-0.4863,0.7566,0.4006,-1.281,-0.351,-1.083,29.59,61.62,-0.2195,-0.9292,0.4167,0.161,-0.061,0.144,12.34,-65.78,0.1252,-0.9844,-0.1404,0.148,0.018,0.134,-7.22,-98.04,0.05,0.06,0.02
1221,1482.78,1457.00,1469.08,-0.4902,0.7576,0.4089,-2.105,0.122,-1.709,29.60,61.57,-0.2256,-0.9312,0.4199,0.971,-0.244,-0.146,12.33,-65.75,0.1299,-0.9885,-0.1418,-0.233,-0.089,-0.019,-7.23,-98.05,0.05,0.06,0.02
1235,1506.15,1456.19,1455.38,-0.4888,0.7561,0.4067,-0.960,-0.366,-1.037,29.59,61.56,-0.2207,-0.9338,0.4229,0.742,-0.045,-0.085,12.33,-65.74,0.1267,-0.9885,-0.1401,0.163,0.033,0.011,-7.23,-98.04,0.04,0.06,0.02
1260,1496.48,1531.94,1509.38,-0.4878,0.7537,0.4121,0.368,0.138,0.475,29.60,61.57,-0.2241,-0.9321,0.4106,-0.755,0.260,-0.131,12.34,-65.77,0.1262,-0.9851,-0.1372,-0.340,-0.074,0.011,-7.23,-98.05,0.04,0.06,0.02
1274,1477.14,1506.96,1462.64,-0.4900,0.7576,0.4050,1.025,0.382,1.039,29.60,61.59,-0.2214,-0.9299,0.4211,-0.113,0.229,-0.497,12.34,-65.77,0.1250,-0.9937,-0.1494,-0.111,0.140,-0.050,-7.23,-98.06,0.04,0.06,0.02
1299,1505.35,1520.66,1478.75,-0.4883,0.7583,0.3962,0.521,0.138,0.459,29.61,61.62,-0.2214,-0.9299,0.4160,-0.755,0.061,0.251,12.34,-65.79,0.1243,-0.9849,-0.1421,0.087,0.033,-0.004,-7.22,-98.06,0.04,0.06,0.02
1313,1493.26,1508.57,1485.20,-0.4900,0.7600,0.4021,0.200,0.504,0.108,29.62,61.63,-0.2239,-0.9338,0.4233,1.016,-0.091,-0.299,12.33,-65.77,0.1233,-0.9900,-0.1431,-0.188,-0.043,-0.034,-7.22,-98.07,0.04,0.06,0.02
1337,1469.08,1436.85,1469.08,-0.4824,0.7551,0.4028,-0.548,-0.458,-0.762,29.60,61.62,-0.2261,-0.9265,0.4199,-0.419,-0.198,0.587,12.33,-65.78,0.1260,-0.9854,-0.1372,0.270,0.125,0.027,-7.22,-98.06,0.04,0.06,0.02
1352,1500.51,1448.13,1482.78,-0.4871,0.7554,0.4099,-0.914,0.000,-0.976,29.60,61.61,-0.2239,-0.9314,0.4207,0.757,-0.076,-0.222,12.33,-65.76,0.1313,-0.9919,-0.1365,-0.249,-0.058,0.164,-7.22,-98.06,0.04,0.06,0.02
1376,1490.04,1495.68,1495.68,-0.4873,0.7559,0.4033,-0.838,-0.336,-1.144,29.59,61.59,-0.2224,-0.9292,0.4109,-0.770,-0.030,0.373,12.33,-65.79,0.1260,-0.9863,-0.1404,0.301,0.049,0.057,-7.22,-98.05,0.04,0.06,0.02
1390,1485.20,1481.98,1474.73,-0.4907,0.7571,0.4006,-1.097,-0.015,-1.419,29.60,61.59,-0.2258,-0.9277,0.4153,-0.083,-0.061,-0.024,12.34,-65.79,0.1284,-0.9868,-0.1362,-0.249,-0.119,0.027,-7.23,-98.05,0.04,0.06,0.02
1415,1507.77,1518.24,1459.41,-0.4861,0.7537,0.4077,-1.265,-0.458,-1.556,29.59,61.56,-0.2197,-0.9282,0.4167,-0.113,-0.106,0.114,12.33,-65.80,0.1260,-0.9905,-0.1465,0.148,-0.043,-0.050,-7.23,-98.05,0.04,0.06,0.02
1429,1477.95,1535.16,1502.93,-0.4910,0.7571,0.4060,-1.433,-0.611,-0.732,29.58,61.54,-0.2239,-0.9272,0.4226,-0.297,-0.015,0.251,12.33,-65.79,0.1252,-0.9900,-0.1399,0.118,0.094,-0.019,-7.22,-98.05,0.04,0.06,0.02
1454,1497.29,1444.91,1442.49,-0.4895,0.7556,0.4001,1.498,0.305,1.253,29.59,61.59,-0.2219,-0.9297,0.4172,-0.052,-0.045,-0.024,12.33,-65.80,0.1260,-0.9834,-0.1409,0.026,-0.028,-0.004,-7.22,-98.05,0.04,0.06,0.02
1468,1508.57,1482.78,1468.28,-0.4858,0.7544,0.4089,1.742,0.657,2.108,29.60,61.61,-0.2222,-0.9302,0.4165,-0.831,0.092,0.297,12.33,-65.81,0.1267,-0.9832,-0.1389,0.179,0.049,-0.034,-7.22,-98.05,0.04,0.06,0.03
1492,1482.78,1508.57,1504.54,-0.4863,0.7561,0.4019,1.345,0.076,0.994,29.60,61.65,-0.2212,-0.9304,0.4182,0.314,0.168,-0.069,12.33,-65.80,0.1233,-0.9897,-0.1399,-0.066,-0.028,0.011,-7.22,-98.05,0.03,0.06,0.03
1507,1472.31,1486.01,1474.73,-0.4819,0.7561,0.3975,-0.273,-0.397,0.062,29.59,61.66,-0.2200,-0.9292,0.4143,-0.449,-0.030,0.266,12.33,-65.81,0.1287,-0.9893,-0.1357,0.011,0.033,0.042,-7.22,-98.05,0.03,0.06,0.03
1531,1495.68,1534.36,1473.11,-0.4858,0.7615,0.3970,-2.624,-0.290,-2.090,29.58,61.61,-0.2239,-0.9321,0.4158,0.589,0.107,-0.253,12.33,-65.80,0.1267,-0.9873,-0.1418,-0.081,-0.135,0.011,-7.23,-98.05,0.03,0.06,0.03
1545,1494.87,1526.30,1474.73,-0.4861,0.7568,0.4021,-2.136,-0.382,-3.022,29.58,61.59,-0.2200,-0.9253,0.4097,-0.022,-0.076,0.144,12.33,-65.81,0.1289,-0.9915,-0.1357,0.301,-0.012,-0.034,-7.23,-98.04,0.04,0.06,0.03
1570,1507.77,1445.71,1460.22,-0.4897,0.7593,0.4109,-1.204,0.092,-1.174,29.58,61.56,-0.2241,-0.9329,0.4141,0.574,-0.015,-0.192,12.33,-65.80,0.1299,-0.9900,-0.1450,-0.096,-0.012,-0.019,-7.23,-98.05,0.04,0.06,0.03
1584,1499.71,1485.20,1451.36,-0.4917,0.7539,0.4070,0.246,0.015,0.017,29.59,61.57,-0.2241,-0.9314,0.4170,0.513,0.061,-0.039,12.33,-65.79,0.1265,-0.9834,-0.1406,0.087,0.064,0.011,-7.23,-98.05,0.04,0.06,0.03
1608,1481.98,1463.44,1474.73,-0.4844,0.7515,0.4006,1.040,0.244,1.223,29.59,61.60,-0.2249,-0.9336,0.4124,-0.266,0.046,-0.115,12.34,-65.81,0.1270,-0.9893,-0.1396,-0.188,-0.012,0.057,-7.23,-98.06,0.04,0.06,0.03
1623,1473.11,1452.97,1470.70,-0.4893,0.7542,0.4009,0.857,0.000,0.139,29.60,61.62,-0.2207,-0.9297,0.4180,0.223,0.046,-0.100,12.33,-65.80,0.1257,-0.9910,-0.1445,-0.249,0.018,0.011,-7.23,-98.06,0.04,0.06,0.02
1647,1493.26,1508.57,1478.75,-0.4824,0.7576,0.4038,-1.189,-0.153,-0.838,29.59,61.60,-0.2222,-0.9302,0.4121,-0.403,-0.030,0.221,12.33,-65.82,0.1274,-0.9868,-0.1360,0.026,0.033,-0.019,-7.23,-98.06,0.04,0.06,0.02
1662,1473.92,1496.48,1496.48,-0.4873,0.7546,0.4102,-1.830,-0.259,-2.060,29.58,61.57,-0.2256,-0.9309,0.4180,0.711,-0.091,-0.314,12.33,-65.81,0.1267,-0.9900,-0.1479,-0.142,-0.012,-0.126,-7.23,-98.07,0.04,0.06,0.02
1686,1494.07,1439.27,1453.77,-0.4858,0.7515,0.3989,-0.655,-0.840,-1.510,29.57,61.56,-0.2229,-0.9260,0.4231,-0.571,-0.015,0.450,12.33,-65.82,0.1272,-0.9900,-0.1436,0.286,0.094,-0.080,-7.23,-98.07,0.04,0.06,0.02
1700,1477.95,1458.61,1457.80,-0.4927,0.7581,0.4016,-0.120,0.305,-0.426,29.58,61.57,-0.2224,-0.9309,0.4153,0.223,-0.015,-0.024,12.33,-65.82,0.1304,-0.9851,-0.1394,-0.172,0.033,0.057,-7.23,-98.07,0.04,0.06,0.02
