timestamp_ms,EMG_Quad_mV,EMG_Ham_mV,EMG_Calf_mV,ACC_Quad_X_g,ACC_Quad_Y_g,ACC_Quad_Z_g,GYR_Quad_X_dps,GYR_Quad_Y_dps,GYR_Quad_Z_dps,Pitch_Quad_deg,Roll_Quad_deg,ACC_Ham_X_g,ACC_Ham_Y_g,ACC_Ham_Z_g,GYR_Ham_X_dps,GYR_Ham_Y_dps,GYR_Ham_Z_dps,Pitch_Ham_deg,Roll_Ham_deg,ACC_Calf_X_g,ACC_Calf_Y_g,ACC_Calf_Z_g,GYR_Calf_X_dps,GYR_Calf_Y_dps,GYR_Calf_Z_dps,Pitch_Calf_deg,Roll_Calf_deg,Angle_Quad_Ham_deg,Angle_Quad_Calf_deg,Angle_Ham_Calf_deg
568,0.00,0.00,0.00,-0.2590,0.8352,0.6836,-2.481,21.452,-1.947,15.66,50.91,-0.0020,-0.8301,0.5991,44.827,35.648,-11.312,0.53,-50.61,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.03,-1.13,-0.10
592,3300.00,0.00,101.54,-0.2510,0.8589,0.6995,-10.603,25.376,-2.725,16.21,50.65,0.0144,-0.7905,0.6206,48.506,22.259,-16.289,1.04,-49.48,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.03,-1.28,-0.26
607,0.00,0.00,0.00,-0.2627,0.8655,0.6909,-12.038,24.918,-3.626,16.50,50.50,0.0242,-0.7925,0.6091,46.186,15.984,-15.037,1.21,-48.89,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.04,-1.45,-0.42
621,0.00,0.00,0.00,-0.2800,0.8525,0.7087,-11.809,17.193,-2.359,16.70,50.33,0.0159,-0.7766,0.6274,37.529,12.488,-13.556,1.34,-48.41,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.05,-1.62,-0.57
645,3300.00,0.00,1923.59,-0.2930,0.8484,0.6777,-13.641,7.727,-0.160,16.85,50.02,-0.0007,-0.7810,0.6160,24.522,8.824,-9.556,1.53,-47.89,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.06,-1.79,-0.73
660,3300.00,0.00,0.00,-0.2878,0.8435,0.6458,-10.909,7.681,-0.649,16.92,49.92,-0.0098,-0.7634,0.6111,22.415,7.343,-8.014,1.61,-47.65,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.07,-1.95,-0.88
674,352.16,0.00,0.00,-0.2759,0.8264,0.6675,-13.809,10.201,-0.466,17.02,49.75,-0.0056,-0.7844,0.6338,19.667,8.198,-7.800,1.70,-47.44,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.08,-2.11,-1.03
698,2646.45,2260.44,3300.00,-0.2717,0.8435,0.6531,-16.008,14.307,-0.527,17.31,49.42,0.0049,-0.7944,0.6426,27.835,8.366,-11.357,1.86,-46.85,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.09,-2.27,-1.18
713,3300.00,3300.00,3300.00,-0.2830,0.8293,0.6492,-5.672,11.285,-1.351,17.42,49.39,0.0186,-0.7971,0.6387,41.789,6.534,-15.983,1.89,-46.35,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.11,-2.44,-1.32
737,0.00,0.00,0.00,-0.2979,0.8137,0.7253,-13.901,2.750,2.557,17.44,49.03,0.0042,-0.7573,0.6694,54.048,2.290,-20.838,1.91,-45.10,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.13,-2.59,-1.45
751,0.00,0.00,1447.33,-0.3186,0.8413,0.7224,-16.481,-6.532,4.084,17.32,48.81,0.0129,-0.7461,0.6650,47.651,-1.756,-19.831,1.83,-44.50,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.15,-2.72,-1.57
765,2772.16,3144.47,3300.00,-0.3088,0.8523,0.7253,-16.130,-15.067,6.542,17.07,48.60,0.0283,-0.7417,0.6677,36.873,1.450,-16.976,1.78,-44.06,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.15,-2.83,-1.68
790,0.00,0.00,0.00,-0.2874,0.8457,0.7261,-17.015,-22.715,9.244,16.48,48.21,0.0171,-0.7158,0.6770,9.163,-2.001,-6.686,1.68,-43.89,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.12,-2.89,-1.77
804,0.00,0.00,0.00,-0.2625,0.8621,0.7097,-16.466,-26.135,7.489,16.05,48.03,0.0154,-0.7329,0.6799,-7.723,-6.001,-0.106,1.54,-44.06,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.07,-2.91,-1.84
818,0.00,0.00,0.00,-0.2490,0.8535,0.7026,-17.626,-26.853,7.458,15.60,47.83,0.0271,-0.7520,0.6663,-21.219,-9.161,6.383,1.35,-44.45,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.00,-2.90,-1.90
843,3034.07,0.00,0.00,-0.2522,0.8523,0.7244,-22.435,-35.296,11.962,14.70,47.33,0.0042,-0.7361,0.6614,-41.341,-16.581,19.253,0.92,-45.51,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.90,-2.83,-1.92
857,0.00,0.00,0.00,-0.2646,0.8516,0.7329,-20.909,-38.777,12.588,14.13,47.07,0.0715,-0.7771,0.6633,-62.303,-18.962,28.475,0.56,-46.46,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.80,-2.72,-1.92
871,0.00,0.00,0.00,-0.2561,0.8354,0.7195,-24.619,-42.441,11.870,13.52,46.78,0.0298,-0.7698,0.6555,-58.761,-19.955,28.581,0.24,-47.34,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.69,-2.58,-1.89
896,3300.00,0.00,185.35,-0.2458,0.8350,0.7095,-19.779,-36.685,5.962,12.62,46.36,0.0308,-0.7815,0.6494,-62.608,-19.894,30.307,-0.28,-48.90,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.55,-2.38,-1.83
910,1855.09,0.00,0.00,-0.2419,0.8323,0.7026,-2.252,-26.120,-0.328,12.26,46.40,0.0605,-0.7761,0.6628,-62.990,-17.833,29.452,-0.59,-49.79,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.42,-2.18,-1.75
924,0.00,0.00,0.00,-0.2209,0.8591,0.7002,42.450,11.315,-15.519,12.39,47.08,0.0012,-0.7656,0.6162,-65.234,-22.123,30.688,-0.89,-50.73,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.34,-2.00,-1.66
949,0.00,0.00,0.00,-0.2705,0.8489,0.6416,49.901,27.208,-13.458,13.08,48.39,-0.0137,-0.7778,0.6423,-50.379,-24.718,20.062,-1.45,-51.93,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.34,-1.87,-1.53
963,0.00,0.00,0.00,-0.2639,0.8484,0.6667,61.931,40.811,-13.122,13.66,49.32,0.0042,-0.7871,0.6169,-40.975,-20.917,16.566,-1.71,-52.50,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.40,-1.80,-1.40
977,0.00,0.00,0.00,-0.2498,0.8403,0.6626,43.305,-1.372,3.947,13.63,49.98,-0.0090,-0.8064,0.6289,-32.837,-17.527,12.902,-1.92,-52.95,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.47,-1.73,-1.26
1002,0.00,0.00,0.00,-0.2510,0.7612,0.6892,69.534,-8.685,-8.618,13.43,51.60,0.0315,-0.7864,0.6045,-15.494,-6.306,5.818,-2.06,-53.31,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.54,-1.65,-1.12
1016,0.00,0.00,0.00,-0.2791,0.9136,0.6895,59.748,-26.517,-3.199,13.07,52.45,0.0222,-0.7957,0.6138,-12.074,-3.039,4.291,-2.09,-53.46,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.57,-1.55,-0.98
1030,0.00,0.00,0.00,-0.2561,0.8584,0.6260,-1.580,-7.204,1.748,12.98,52.46,0.0225,-0.7937,0.6150,-7.982,-1.497,3.375,-2.10,-53.55,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.60,-1.46,-0.86
1054,0.00,0.00,0.00,-0.2620,0.8459,0.6763,-3.611,1.346,-0.832,13.02,52.35,0.0259,-0.8120,0.5999,-7.112,-2.993,3.894,-2.15,-53.72,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.63,-1.37,-0.74
1068,0.00,0.00,0.00,-0.2632,0.8638,0.6653,2.236,0.628,-2.282,13.04,52.38,0.0291,-0.8057,0.5964,-0.501,-0.901,1.467,-2.16,-53.72,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.66,-1.29,-0.63
1083,0.00,0.00,0.00,-0.2520,0.8577,0.6709,-2.115,-1.250,-0.038,13.02,52.35,0.0320,-0.8074,0.5938,-2.272,-0.688,2.062,-2.16,-53.75,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.69,-1.21,-0.52
1107,0.00,0.00,0.00,-0.2532,0.8611,0.6643,1.000,1.681,-0.618,13.06,52.37,0.0271,-0.8086,0.5930,-4.196,0.366,1.772,-2.14,-53.85,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.71,-1.14,-0.43
1122,0.00,0.00,0.00,-0.2556,0.8638,0.6765,1.397,0.445,-0.282,13.07,52.38,0.0193,-0.8086,0.5991,-3.387,0.228,1.436,-2.11,-53.89,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.74,-1.08,-0.34
1136,0.00,0.00,0.00,-0.2529,0.8611,0.6758,1.443,-0.181,0.481,13.07,52.39,0.0107,-0.8074,0.6042,-2.654,-1.680,1.070,-2.11,-53.91,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.76,-1.02,-0.26
1160,244.98,0.00,322.34,-0.2551,0.8618,0.6790,2.404,-1.173,0.756,13.04,52.44,0.0178,-0.8086,0.5913,-0.288,-2.459,0.001,-2.14,-53.92,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.78,-0.96,-0.18
1174,0.00,0.00,0.00,-0.2515,0.8596,0.6709,1.076,-0.914,2.145,13.03,52.44,0.0171,-0.8069,0.5977,-0.135,-2.871,0.215,-2.16,-53.91,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.80,-0.91,-0.11
1189,0.00,0.00,0.00,-0.2600,0.8599,0.6836,1.595,-0.044,1.305,13.03,52.45,0.0149,-0.8040,0.5920,0.537,-3.420,-0.793,-2.18,-53.90,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.82,-0.86,-0.04
1213,1488.42,3300.00,3300.00,-0.2571,0.8569,0.6770,-0.649,-0.960,1.947,13.01,52.42,0.0100,-0.8027,0.5842,0.598,-3.039,-0.380,-2.22,-53.88,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.84,-0.81,0.03
1227,3203.30,3300.00,3300.00,-0.2485,0.8508,0.6782,-1.550,-0.471,1.733,13.00,52.37,0.0088,-0.8113,0.5808,-0.944,-2.733,-0.289,-2.23,-53.91,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.86,-0.77,0.09
1241,193.41,3300.00,3300.00,-0.2524,0.8494,0.6758,0.007,0.765,1.229,13.02,52.36,0.0161,-0.8130,0.5762,-1.036,-2.504,0.047,-2.24,-53.94,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.88,-0.73,0.15
1266,233.70,3300.00,3300.00,-0.2534,0.8501,0.6787,0.954,0.857,0.756,13.04,52.36,-0.0029,-0.8037,0.5918,0.201,-3.084,0.810,-2.26,-53.93,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.90,-0.69,0.20
1280,3300.00,3300.00,3300.00,-0.2625,0.8503,0.6819,1.244,1.849,0.664,13.07,52.36,0.0015,-0.8157,0.5825,1.422,-2.520,0.459,-2.25,-53.92,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.92,-0.66,0.26
1295,3300.00,3300.00,3300.00,-0.2693,0.8455,0.6851,1.397,1.941,1.076,13.12,52.35,-0.0022,-0.8093,0.5967,1.636,-3.588,0.688,-2.26,-53.89,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.94,-0.64,0.31
1319,0.00,3300.00,3300.00,-0.2676,0.8459,0.6831,1.977,2.598,1.275,13.20,52.37,-0.0061,-0.8118,0.5974,4.369,-4.703,0.001,-2.32,-53.78,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-0.97,-0.62,0.35
1333,1839.78,3300.00,3300.00,-0.2625,0.8521,0.6714,3.580,3.651,1.214,13.25,52.41,-0.0015,-0.8108,0.5989,5.300,-6.123,-0.075,-2.35,-53.70,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.01,-0.60,0.40
1348,3300.00,3300.00,3300.00,-0.2632,0.8552,0.6709,3.351,4.292,1.855,13.32,52.44,0.0002,-0.8027,0.5969,4.567,-6.092,0.062,-2.39,-53.63,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.05,-0.60,0.45
1372,51.58,3300.00,3300.00,-0.2583,0.8628,0.6611,4.511,5.666,1.687,13.46,52.55,0.0222,-0.8035,0.5913,3.773,-6.413,0.933,-2.52,-53.54,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.10,-0.60,0.51
1386,0.00,3300.00,3300.00,-0.2571,0.8657,0.6697,4.038,5.300,1.901,13.53,52.61,0.0234,-0.8098,0.5945,3.483,-6.581,1.162,-2.59,-53.49,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.17,-0.61,0.56
1401,438.39,3300.00,3300.00,-0.2551,0.8572,0.6592,5.030,5.926,1.656,13.61,52.67,0.0288,-0.8037,0.5886,2.796,-6.001,1.192,-2.66,-53.46,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.23,-0.62,0.62
1425,2565.05,3300.00,3300.00,-0.2563,0.8657,0.6670,4.618,5.254,0.878,13.72,52.78,0.0352,-0.8044,0.5906,3.254,-5.649,0.673,-2.78,-53.39,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.31,-0.64,0.68
1439,0.00,1025.05,0.00,-0.2534,0.8711,0.6619,3.870,3.849,1.580,13.76,52.83,0.0388,-0.8040,0.5947,2.781,-5.191,0.520,-2.84,-53.35,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.40,-0.66,0.74
1454,0.00,0.00,0.00,-0.2476,0.8718,0.6541,3.488,3.437,1.687,13.79,52.89,0.0388,-0.8037,0.6035,2.812,-5.756,-0.396,-2.91,-53.31,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.48,-0.68,0.80
1478,3300.00,3300.00,3300.00,-0.2434,0.8735,0.6536,7.214,3.804,1.107,13.86,53.06,0.0464,-0.8037,0.5967,2.048,-6.107,-0.716,-3.05,-53.26,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.57,-0.70,0.86
1492,2215.31,3300.00,1912.31,-0.2498,0.8716,0.6531,6.435,3.620,1.397,13.89,53.16,0.0503,-0.8040,0.6030,2.140,-5.649,-1.525,-3.13,-53.23,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.66,-0.73,0.93
1506,0.00,3300.00,1100.00,-0.2495,0.8728,0.6511,5.580,3.788,0.893,13.92,53.24,0.0432,-0.8030,0.5996,2.674,-5.665,-1.785,-3.19,-53.19,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.75,-0.76,1.00
1531,3300.00,3300.00,3300.00,-0.2502,0.8782,0.6401,8.084,3.819,0.130,14.00,53.44,0.0491,-0.8032,0.6001,2.461,-6.230,-1.983,-3.33,-53.13,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.85,-0.78,1.07
1545,3300.00,3300.00,3300.00,-0.2505,0.8853,0.6479,8.725,3.529,0.343,14.02,53.57,0.0476,-0.8015,0.6111,3.270,-6.092,-2.777,-3.41,-53.08,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-1.96,-0.81,1.14
1560,3300.00,3300.00,3300.00,-0.2454,0.8755,0.6499,6.527,2.109,1.412,14.03,53.66,0.0535,-0.7986,0.6030,3.575,-6.520,-2.777,-3.49,-53.02,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-2.06,-0.84,1.22
1584,3300.00,3300.00,3300.00,-0.2578,0.8765,0.6455,2.099,0.704,1.229,14.03,53.71,0.0483,-0.7930,0.6047,2.491,-4.596,-0.899,-3.59,-52.96,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-2.16,-0.87,1.29
1598,3300.00,3300.00,3300.00,-0.2729,0.8738,0.6509,3.122,0.964,1.427,14.04,53.75,0.0303,-0.7915,0.6113,1.819,-3.741,-1.052,-3.60,-52.92,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-2.25,-0.89,1.36
1613,3300.00,3300.00,3300.00,-0.2715,0.8628,0.6453,3.748,0.445,1.061,14.05,53.79,0.0269,-0.7917,0.6116,2.796,-3.344,-0.747,-3.61,-52.87,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-2.34,-0.91,1.43
1637,3300.00,3300.00,3300.00,-0.2822,0.8584,0.6411,4.298,2.384,-0.099,14.12,53.88,0.0259,-0.7876,0.6177,1.865,-2.275,-0.167,-3.62,-52.80,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,-2.43,-0.94,1.49
