timestamp_ms,EMG_Quad_mV,EMG_Ham_mV,EMG_Calf_mV,ACC_Quad_X_g,ACC_Quad_Y_g,ACC_Quad_Z_g,GYR_Quad_X_dps,GYR_Quad_Y_dps,GYR_Quad_Z_dps,Pitch_Quad_deg,Roll_Quad_deg,ACC_Ham_X_g,ACC_Ham_Y_g,ACC_Ham_Z_g,GYR_Ham_X_dps,GYR_Ham_Y_dps,GYR_Ham_Z_dps,Pitch_Ham_deg,Roll_Ham_deg,ACC_Calf_X_g,ACC_Calf_Y_g,ACC_Calf_Z_g,GYR_Calf_X_dps,GYR_Calf_Y_dps,GYR_Calf_Z_dps,Pitch_Calf_deg,Roll_Calf_deg,Angle_Quad_Ham_deg,Angle_Quad_Calf_deg,Angle_Ham_Calf_deg
192,2166.15,2191.14,2385.35,0.1616,0.0991,1.1829,1.000,-0.502,0.165,-7.76,4.95,0.2314,-0.6177,0.7727,0.317,-0.026,-0.122,-13.05,-38.32,0.9669,0.0814,0.2568,-0.899,1.782,30.522,-69.41,15.54,-0.09,-17.48,-17.39
216,859.05,871.14,684.18,0.1594,0.1057,1.1877,-0.619,0.185,-0.339,-7.75,4.93,0.2278,-0.6086,0.7791,-0.050,-0.057,0.229,-13.05,-38.31,0.9518,-0.0531,0.3356,-3.876,-5.378,18.858,-69.56,14.95,-0.10,-18.51,-18.41
231,1237.00,1485.20,1458.61,0.1604,0.1052,1.1799,0.527,0.689,-0.095,-7.74,4.94,0.2302,-0.6133,0.7761,-0.767,0.035,0.336,-13.05,-38.32,0.9486,-0.0782,0.2982,-5.525,-9.378,4.629,-69.74,14.28,-0.10,-19.48,-19.38
256,1461.03,1268.42,1254.73,0.1616,0.0986,1.1890,0.206,-0.121,-0.018,-7.74,4.95,0.2290,-0.6062,0.7798,0.271,0.020,-0.183,-13.05,-38.31,0.9536,-0.0070,0.1638,-4.121,-7.012,-14.440,-70.12,13.85,-0.11,-20.41,-20.30
270,1027.47,748.64,621.32,0.1614,0.1040,1.1826,-0.970,-0.884,-0.125,-7.75,4.93,0.2300,-0.6116,0.7705,-0.477,-0.026,0.046,-13.05,-38.32,0.9673,0.0620,0.1260,-3.861,4.622,-20.455,-70.29,14.04,-0.11,-21.28,-21.17
295,1993.70,2330.55,2512.67,0.1636,0.1013,1.1750,1.091,-0.334,0.394,-7.77,4.96,0.2310,-0.6082,0.7791,0.500,0.020,-0.091,-13.05,-38.30,0.9775,0.1459,0.2233,1.773,20.744,-20.791,-69.87,14.46,-0.11,-22.07,-21.96
310,2274.95,2457.88,2750.40,0.1621,0.1057,1.1738,-0.512,0.139,-0.324,-7.77,4.96,0.2310,-0.6143,0.7761,-0.599,0.050,0.275,-13.06,-38.31,0.9832,0.1846,0.3400,1.208,20.179,-16.241,-69.56,14.76,-0.11,-22.77,-22.66
334,812.31,680.95,488.35,0.1589,0.1023,1.1860,0.511,0.689,-0.125,-7.75,4.97,0.2261,-0.6104,0.7708,0.683,-0.011,-0.137,-13.05,-38.29,0.9951,0.2163,0.4263,-3.037,1.309,-5.371,-69.42,14.93,-0.12,-23.42,-23.30
349,967.03,1142.71,944.47,0.1597,0.1018,1.1851,0.359,0.673,-0.141,-7.73,4.97,0.2236,-0.6106,0.7747,0.103,-0.011,-0.030,-13.05,-38.29,1.2639,0.9111,0.7090,-39.739,24.668,-45.157,-68.63,15.11,-0.12,-23.97,-23.85
374,1821.25,1705.20,1805.13,0.1580,0.1040,1.1877,-0.313,-0.380,-0.080,-7.74,4.97,0.2200,-0.6174,0.7725,-0.416,0.020,0.062,-13.04,-38.31,0.8976,0.6914,0.4991,-19.846,-69.714,129.072,-69.88,15.41,-0.12,-24.57,-24.45
388,1287.77,1061.32,1004.10,0.1638,0.1040,1.1802,0.374,-0.655,0.195,-7.75,4.97,0.2249,-0.6140,0.7703,0.546,-0.148,-0.244,-13.04,-38.30,0.9160,-0.3075,0.1593,-1.311,-48.752,147.636,-70.57,13.83,-0.13,-25.17,-25.05
413,1598.83,1906.67,1963.08,0.1628,0.1016,1.1848,-0.603,-0.258,-0.232,-7.76,4.96,0.2324,-0.6138,0.7761,-0.279,0.035,-0.106,-13.04,-38.31,0.8711,-0.7007,-0.0687,-6.716,-14.493,19.133,-70.53,11.48,-0.13,-25.73,-25.60
428,2181.47,2490.92,2702.05,0.1636,0.1008,1.1853,0.252,-0.014,-0.064,-7.76,4.96,0.2312,-0.6121,0.7742,0.393,-0.042,-0.122,-13.04,-38.31,0.9348,-0.2052,-0.0848,18.933,18.637,-13.020,-70.39,9.27,-0.13,-26.24,-26.11
452,885.64,658.39,461.76,0.1594,0.1016,1.1873,0.343,0.826,-0.141,-7.74,4.96,0.2300,-0.6125,0.7725,-0.340,-0.042,0.214,-13.05,-38.32,0.8682,0.0322,0.4098,19.879,39.431,-30.226,-69.32,9.66,-0.13,-26.64,-26.51
467,816.34,754.29,604.40,0.1584,0.1025,1.1931,-0.038,0.124,-0.141,-7.73,4.96,0.2268,-0.6086,0.7734,0.149,0.004,-0.045,-13.04,-38.31,0.9130,0.1151,0.4553,4.002,0.026,-7.936,-69.18,9.80,-0.13,-27.00,-26.87
482,1083.08,1237.00,1134.65,0.1641,0.1045,1.1897,-0.344,-0.456,-0.095,-7.74,4.96,0.2327,-0.6052,0.7756,0.485,-0.072,-0.122,-13.05,-38.30,0.9338,0.0724,0.3309,-19.159,-21.623,15.407,-69.51,9.58,-0.14,-27.36,-27.23
506,1675.38,1516.63,1586.74,0.1648,0.1018,1.1812,0.206,-0.426,-0.003,-7.75,4.96,0.2314,-0.6145,0.7654,-1.179,0.065,0.275,-13.05,-38.34,1.0089,-0.4286,0.0531,-3.479,-5.134,-21.615,-69.58,7.65,-0.14,-27.70,-27.56
521,1169.30,912.23,808.28,0.1604,0.0994,1.1777,-0.084,-0.166,-0.064,-7.76,4.96,0.2295,-0.6182,0.7683,0.424,-0.011,-0.198,-13.05,-38.34,0.8195,-0.3651,0.0054,10.215,18.179,-74.150,-69.25,5.86,-0.14,-27.99,-27.85
546,1782.56,2101.69,2210.48,0.1614,0.1038,1.1868,0.191,0.796,0.043,-7.74,4.96,0.2268,-0.6084,0.7710,-0.004,0.004,0.077,-13.05,-38.34,0.9908,0.2802,0.2637,-11.159,54.958,-106.867,-67.91,6.40,-0.14,-28.17,-28.03
560,2250.77,2514.29,2811.65,0.1670,0.0999,1.1904,-0.054,0.689,0.012,-7.73,4.96,0.2253,-0.6145,0.7783,-0.294,-0.103,0.214,-13.05,-38.34,1.0206,0.7413,0.4867,-13.937,52.179,-68.516,-66.79,7.21,-0.14,-28.26,-28.12
585,866.30,645.49,451.28,0.1633,0.1045,1.1838,0.374,-0.258,0.195,-7.74,4.97,0.2249,-0.6079,0.7808,-0.279,-0.103,0.062,-13.05,-38.34,1.0092,0.3329,0.6002,9.269,-12.554,26.598,-66.88,7.87,-0.14,-28.35,-28.20
600,873.55,855.82,678.53,0.1628,0.1028,1.1853,-0.206,-0.792,0.165,-7.75,4.97,0.2314,-0.6121,0.7747,-0.156,0.050,-0.106,-13.05,-38.34,1.0187,0.1768,0.4208,-10.456,-15.623,11.499,-67.08,8.02,-0.15,-28.44,-28.30
625,2052.53,2052.53,2197.58,0.1636,0.1006,1.1855,0.099,-0.090,-0.171,-7.75,4.97,0.2261,-0.6116,0.7712,0.500,0.020,-0.167,-13.05,-38.33,0.9806,0.1396,0.2012,1.711,-36.997,28.965,-68.15,8.60,-0.15,-28.60,-28.46
639,1457.00,1277.29,1257.95,0.1641,0.0996,1.1814,-0.069,0.582,-0.125,-7.75,4.96,0.2253,-0.6113,0.7708,-0.431,0.126,0.138,-13.04,-38.34,0.9652,0.0795,0.1075,-14.731,-13.897,24.736,-68.63,8.95,-0.15,-28.79,-28.64
664,1387.69,1625.42,1641.54,0.1609,0.1003,1.1892,0.221,0.505,-0.034,-7.73,4.97,0.2305,-0.6106,0.7659,0.210,0.020,-0.183,-13.05,-38.34,0.9675,-0.0323,0.1240,7.345,3.706,14.995,-68.82,8.65,-0.15,-28.98,-28.83
678,2003.37,2332.16,2500.59,0.1636,0.1030,1.1897,-0.267,0.047,-0.202,-7.74,4.96,0.2283,-0.6118,0.7666,-0.141,-0.026,-0.015,-13.05,-38.34,0.9760,-0.0679,0.2290,-2.121,18.576,2.949,-68.70,8.12,-0.15,-29.14,-28.99
703,968.64,700.29,546.37,0.1638,0.0996,1.1804,0.252,-0.594,0.180,-7.75,4.97,0.2297,-0.6135,0.7688,0.210,-0.057,-0.030,-13.05,-38.34,1.0210,-0.0707,0.2952,-4.304,5.675,-16.455,-68.66,7.58,-0.15,-29.29,-29.14
718,801.03,660.00,468.21,0.1626,0.1047,1.1831,-0.359,-0.151,-0.034,-7.76,4.96,0.2297,-0.6099,0.7761,0.439,0.081,-0.152,-13.05,-38.33,0.9122,0.0244,0.3293,-0.563,3.156,-32.425,-68.64,7.51,-0.15,-29.43,-29.28
732,936.41,996.04,874.36,0.1616,0.1025,1.1843,0.328,0.414,-0.003,-7.75,4.97,0.2297,-0.6099,0.7751,-0.141,0.004,0.168,-13.05,-38.33,1.0094,0.1255,0.2544,-2.869,-4.096,-27.936,-68.81,7.84,-0.15,-29.57,-29.42
757,1873.63,1801.10,1905.86,0.1606,0.1033,1.1843,-0.267,0.643,-0.141,-7.73,4.96,0.2278,-0.6104,0.7766,0.271,0.065,0.046,-13.05,-38.32,0.9775,0.2738,0.2295,-4.853,7.217,-15.951,-68.66,8.57,-0.15,-29.69,-29.54
772,1312.75,1043.59,977.51,0.1592,0.1011,1.1917,-0.115,0.292,-0.095,-7.73,4.96,0.2261,-0.6125,0.7715,0.073,0.096,0.092,-13.04,-38.33,1.0186,0.2914,0.2396,2.490,8.347,-4.944,-68.56,9.45,-0.15,-29.79,-29.64
786,915.46,655.16,438.39,0.1592,0.1038,1.1912,0.252,-0.090,0.027,-7.72,4.96,0.2300,-0.6130,0.7703,-0.294,0.096,0.153,-13.05,-38.33,1.0181,0.2716,0.3290,-1.373,11.339,7.377,-68.37,10.03,-0.16,-29.88,-29.73
811,2189.52,2536.85,2926.08,0.1604,0.0996,1.1821,-0.054,-0.090,0.073,-7.73,4.96,0.2297,-0.6111,0.7783,0.256,0.310,-0.045,-13.04,-38.32,1.0328,0.1462,0.3955,-1.632,-6.126,20.843,-68.51,10.19,-0.16,-29.97,-29.81
825,2287.03,2336.19,2668.21,0.1624,0.1025,1.1860,0.053,0.215,0.088,-7.72,4.96,0.2302,-0.6167,0.7742,-0.156,0.111,0.199,-13.04,-38.33,0.9225,0.1027,0.3983,-6.243,-14.157,21.682,-68.66,10.19,-0.16,-30.06,-29.91
850,813.11,730.92,458.53,0.1609,0.1011,1.1821,-0.099,0.750,-0.125,-7.71,4.95,0.2310,-0.6130,0.7786,0.744,0.340,0.016,-13.03,-38.31,0.9889,0.0358,0.1843,-12.762,-18.371,19.270,-69.32,9.90,-0.16,-30.20,-30.04
865,1104.03,1294.21,1199.12,0.1599,0.1023,1.1873,-0.115,0.780,-0.217,-7.69,4.95,0.2278,-0.6111,0.7793,0.302,0.233,0.291,-13.03,-38.30,0.9344,0.0133,0.1163,-4.289,-9.500,12.369,-69.73,9.77,-0.16,-30.35,-30.19
908,2217.73,2294.29,2645.64,0.1609,0.0989,1.1804,-0.573,-0.273,-0.064,-7.71,4.92,0.2271,-0.6116,0.7786,0.714,0.050,-0.244,-13.02,-38.27,0.9349,-0.0115,0.2738,0.017,14.408,-9.799,-69.19,9.52,-0.16,-30.46,-30.29
923,1661.69,1482.78,1512.60,0.1580,0.1003,1.1858,-0.115,0.231,0.043,-7.70,4.92,0.2275,-0.6082,0.7803,-0.187,0.035,0.092,-13.02,-38.26,0.9873,0.0146,0.3329,0.002,14.133,-20.150,-69.03,9.38,-0.16,-30.54,-30.38
948,1194.29,1423.15,1394.95,0.1609,0.0984,1.1863,-0.130,0.811,-0.217,-7.68,4.91,0.2258,-0.6143,0.7703,0.042,0.126,-0.167,-13.01,-38.27,1.0061,0.1455,0.3306,-3.769,-1.882,-21.402,-69.10,9.58,-0.17,-30.63,-30.47
962,1837.36,2210.48,2507.03,0.1628,0.1042,1.1890,-0.222,0.170,-0.095,-7.68,4.91,0.2292,-0.6101,0.7798,-0.004,-0.072,-0.076,-13.02,-38.26,0.9791,0.2164,0.2760,-7.617,-1.943,-17.753,-69.15,10.04,-0.17,-30.72,-30.55
987,1035.53,732.53,442.42,0.1641,0.0967,1.1814,0.236,-0.487,0.211,-7.69,4.91,0.2290,-0.6152,0.7769,0.134,-0.026,-0.061,-13.02,-38.26,1.0199,0.2749,0.2296,-0.289,0.698,0.461,-69.16,10.84,-0.17,-30.79,-30.63
1002,813.92,606.81,252.23,0.1621,0.0977,1.1765,0.191,-0.579,0.012,-7.71,4.91,0.2319,-0.6091,0.7793,0.454,-0.011,-0.091,-13.02,-38.25,0.9874,0.2505,0.2747,-4.792,5.416,12.659,-69.09,11.40,-0.17,-30.86,-30.69
1016,876.78,863.08,634.21,0.1619,0.1042,1.1794,-0.435,-0.014,-0.217,-7.71,4.91,0.2341,-0.6116,0.7754,-0.187,-0.042,0.046,-13.03,-38.25,0.9797,0.1815,0.3289,-2.151,0.866,22.568,-69.08,11.72,-0.17,-30.92,-30.75
1041,2038.02,2031.58,2256.41,0.1643,0.0964,1.1909,0.465,0.414,0.073,-7.70,4.92,0.2300,-0.6118,0.7734,0.302,-0.011,-0.045,-13.03,-38.25,0.9446,0.0699,0.3721,-3.815,-8.172,20.415,-69.26,11.60,-0.17,-30.99,-30.82
1056,1439.27,1207.18,1136.26,0.1611,0.1021,1.1865,-0.374,0.124,-0.110,-7.70,4.91,0.2300,-0.6069,0.7698,0.363,-0.026,-0.091,-13.03,-38.24,0.9792,0.0126,0.2948,-6.670,-15.928,18.705,-69.56,11.33,-0.17,-31.08,-30.91
1080,1431.21,1706.01,1798.68,0.1624,0.1033,1.1777,0.282,-0.075,0.195,-7.70,4.92,0.2273,-0.6111,0.7783,-0.004,-0.011,0.000,-13.03,-38.24,0.9457,0.0034,0.1730,-3.128,-10.096,2.949,-70.01,11.05,-0.17,-31.19,-31.02
1095,2083.15,2450.62,2864.03,0.1648,0.0991,1.1833,0.450,0.047,0.149,-7.71,4.92,0.2273,-0.6099,0.7827,0.256,0.035,-0.030,-13.03,-38.23,0.9789,0.0138,0.1237,-1.785,-0.890,-3.432,-70.28,10.93,-0.17,-31.31,-31.14
1120,938.83,665.64,361.83,0.1621,0.1055,1.1858,-0.313,0.200,-0.110,-7.70,4.92,0.2310,-0.6113,0.7761,-0.416,-0.011,0.214,-13.03,-38.24,0.9520,0.0446,0.2145,-0.579,14.637,-11.432,-70.06,10.93,-0.17,-31.41,-31.24
1134,809.89,689.01,377.14,0.1592,0.1008,1.1853,0.527,0.337,-0.049,-7.70,4.92,0.2275,-0.6099,0.7783,-0.050,0.035,-0.030,-13.03,-38.24,0.9833,0.0660,0.2969,2.475,16.851,-18.287,-69.87,11.00,-0.18,-31.49,-31.32
1159,2230.62,2350.70,2729.45,0.1616,0.1021,1.1860,-0.313,-0.197,-0.156,-7.70,4.92,0.2280,-0.6162,0.7778,-0.217,0.065,-0.015,-13.03,-38.25,0.9766,0.1533,0.3748,-2.212,3.400,-16.196,-69.74,11.17,-0.18,-31.56,-31.38
1173,1740.66,1606.08,1668.94,0.1565,0.1023,1.1853,-0.054,-0.243,-0.171,-7.70,4.92,0.2266,-0.6084,0.7744,-0.034,-0.011,0.016,-13.03,-38.25,0.9990,0.1956,0.3427,-5.724,-1.958,-12.944,-69.74,11.46,-0.18,-31.62,-31.44
1198,1129.82,1316.78,1230.55,0.1570,0.1023,1.1812,0.282,0.170,-0.125,-7.69,4.92,0.2256,-0.6089,0.7795,0.286,0.020,0.031,-13.02,-38.23,1.0037,0.2499,0.2563,-3.159,-7.409,2.217,-69.94,12.04,-0.18,-31.69,-31.51
1213,1761.61,2101.69,2310.40,0.1621,0.1021,1.1899,-0.420,-0.014,-0.339,-7.69,4.92,0.2324,-0.6116,0.7710,-0.447,-0.042,0.153,-13.03,-38.24,0.9883,0.2295,0.2415,-5.434,-3.119,13.560,-70.01,12.59,-0.18,-31.76,-31.58
1237,1282.12,1272.45,1378.02,0.1621,0.1003,1.1860,0.435,-0.059,0.088,-7.70,4.93,0.2285,-0.6140,0.7742,0.378,-0.042,-0.061,-13.03,-38.24,1.1709,0.4498,0.4114,30.337,-138.386,-2.470,-73.21,14.03,-0.18,-32.05,-31.87
1252,1155.60,1158.83,1262.78,0.1616,0.1008,1.1819,0.435,0.032,-0.018,-7.70,4.93,0.2290,-0.6130,0.7737,-0.034,0.126,-0.091,-13.03,-38.24,1.0566,0.1006,0.0951,-8.060,-33.271,10.797,-73.87,14.56,-0.18,-32.36,-32.18
1277,1861.54,1832.53,1735.82,0.1582,0.1052,1.1819,0.572,0.093,0.104,-7.69,4.95,0.2288,-0.6074,0.7764,0.302,0.157,-0.137,-13.02,-38.23,1.0548,0.1395,0.0684,6.826,-103.317,12.522,-76.53,15.71,-0.18,-32.84,-32.66
1291,1744.69,1663.30,1637.51,0.1616,0.1057,1.1831,0.725,0.337,0.058,-7.69,4.96,0.2263,-0.6101,0.7791,-0.279,0.203,0.031,-13.02,-38.23,1.0183,0.1217,0.2322,34.582,-77.546,5.178,-77.61,16.44,-0.18,-33.36,-33.18
1316,1195.09,1307.91,1329.67,0.1584,0.1021,1.1924,0.007,0.078,-0.125,-7.68,4.96,0.2312,-0.6140,0.7778,0.149,-0.011,0.000,-13.02,-38.23,0.9514,0.0929,0.2855,18.139,-87.714,6.369,-79.64,16.92,-0.18,-33.99,-33.81
1330,1456.19,1558.53,1494.87,0.1636,0.1008,1.1848,0.618,0.170,0.073,-7.68,4.97,0.2300,-0.6116,0.7742,-0.065,-0.026,-0.030,-13.02,-38.23,0.9244,0.1826,0.0973,2.185,-112.416,10.461,-81.19,17.85,-0.18,-34.68,-34.50
1355,1394.14,1328.06,1425.57,0.1609,0.0986,1.1853,0.221,-0.075,0.073,-7.69,4.97,0.2339,-0.6099,0.7751,-0.004,0.050,-0.122,-13.03,-38.23,1.0413,0.1201,0.1008,-4.701,-93.363,16.094,-83.46,18.38,-0.18,-35.48,-35.30
1370,1203.15,1199.12,1295.02,0.1602,0.1023,1.1816,0.160,-0.319,-0.080,-7.69,4.97,0.2261,-0.6111,0.7808,0.286,-0.042,-0.183,-13.03,-38.22,1.0321,0.1110,0.1075,-11.525,-103.958,13.346,-84.90,18.76,-0.18,-36.33,-36.15
1394,1818.02,1827.69,1702.78,0.1602,0.1013,1.1877,0.939,0.093,0.180,-7.69,4.99,0.2283,-0.6150,0.7744,-0.279,-0.042,0.046,-13.03,-38.23,1.0471,0.1331,0.0258,-13.861,-113.256,28.766,-87.61,19.63,-0.18,-37.31,-37.12
1409,1847.03,1775.31,1714.87,0.1633,0.1006,1.1868,-0.099,-0.136,0.180,-7.69,4.99,0.2288,-0.6084,0.7769,-0.095,0.004,-0.015,-13.03,-38.23,1.0365,0.1401,-0.0696,-12.808,-109.394,39.621,-89.03,21.39,-0.19,-38.32,-38.13
1434,1162.86,1235.38,1302.27,0.1646,0.1016,1.1860,0.740,0.017,0.012,-7.70,5.00,0.2310,-0.6111,0.7720,-0.156,-0.072,0.123,-13.03,-38.24,0.9723,0.1487,-0.1675,-15.602,-109.760,62.140,-91.46,23.35,-0.19,-39.42,-39.24
1448,1311.14,1409.45,1415.90,0.1606,0.0991,1.1804,0.374,0.047,0.088,-7.70,5.00,0.2305,-0.6104,0.7734,0.103,0.020,0.031,-13.03,-38.24,0.9386,0.1724,-0.2373,-0.166,-107.134,62.583,-92.61,25.76,-0.19,-40.53,-40.35
1473,1556.12,1479.56,1523.08,0.1611,0.1033,1.1838,0.206,0.337,0.058,-7.69,5.01,0.2354,-0.6121,0.7729,-0.156,0.020,0.031,-13.04,-38.24,0.9241,0.0565,-0.1082,-15.418,-112.172,64.980,-95.13,27.92,-0.19,-41.74,-41.55
1488,1302.27,1287.77,1371.58,0.1584,0.1038,1.1829,0.511,0.429,0.104,-7.68,5.02,0.2239,-0.6169,0.7766,-0.355,-0.026,0.107,-13.03,-38.25,0.9397,0.0780,-0.2385,-0.655,-111.699,60.797,-96.32,30.59,-0.19,-42.95,-42.76
1512,1627.84,1707.62,1583.52,0.1587,0.1116,1.1826,0.496,0.032,0.134,-7.68,5.04,0.2251,-0.6113,0.7659,0.637,0.264,-0.610,-13.03,-38.25,0.9736,-0.0526,-0.1622,1.162,-115.042,67.392,-98.80,26.76,-0.19,-44.25,-44.06
1527,1849.45,1818.83,1694.73,0.1550,0.1196,1.2017,2.801,0.429,1.615,-7.66,5.09,0.2358,-0.6289,0.7703,5.492,3.760,-3.847,-12.98,-38.19,0.9559,-0.0927,-0.1864,8.841,-115.042,56.446,-100.01,23.28,-0.19,-45.54,-45.35
1552,1155.60,1204.76,1325.64,0.1589,0.1326,1.1931,-6.802,-5.403,1.844,-7.79,4.95,0.0986,-0.6348,0.8291,-0.141,1.928,-3.816,-12.78,-38.18,0.9019,-0.0344,-0.3192,-12.747,-115.424,63.056,-102.23,19.03,-0.17,-46.89,-46.72
1566,1187.03,1302.27,1353.85,0.0852,0.0981,1.1680,-5.351,-2.746,5.585,-7.76,4.87,0.2390,-0.7498,0.9744,3.492,5.210,-1.221,-12.67,-38.11,1.1304,-0.1184,-0.4286,-10.258,-108.874,71.560,-103.11,15.21,-0.14,-48.21,-48.07
1591,1746.30,1680.22,1641.54,0.2146,0.0769,1.1855,-1.458,3.513,-7.912,-7.72,4.81,0.3870,-0.5229,0.7756,-4.981,-1.278,-0.412,-12.90,-38.15,0.8978,-0.1436,-0.3512,-33.296,-142.752,75.178,-105.87,10.94,-0.13,-49.63,-49.50
1606,1463.44,1423.15,1504.54,0.2456,0.0889,1.1707,5.000,1.895,-5.072,-7.78,4.87,0.3721,-0.6062,0.8110,2.424,-6.194,6.489,-13.13,-38.09,0.9233,-0.1825,-0.3374,-17.205,-139.989,60.491,-107.09,7.44,-0.14,-51.03,-50.90
1631,1422.34,1534.36,1461.83,0.1548,0.1169,1.1875,-1.275,2.261,-0.293,-7.72,4.86,0.2134,-0.5745,0.7559,7.889,-10.255,10.672,-13.37,-37.88,0.7952,-0.2402,-0.4047,13.711,-172.310,47.988,-110.34,4.64,-0.16,-52.57,-52.41
1645,1722.12,1740.66,1584.32,0.1562,0.0974,1.1899,1.107,2.032,0.272,-7.68,4.87,0.1799,-0.5435,0.7131,1.004,-8.225,15.146,-13.45,-37.86,0.9849,-0.3735,-0.6992,34.948,-151.516,28.461,-111.31,2.01,-0.19,-54.07,-53.88
1670,1270.84,1274.07,1414.29,0.1467,0.0959,1.1943,-2.344,-2.014,-0.095,-7.72,4.81,0.2097,-0.5945,0.7380,3.202,-10.576,8.245,-13.69,-37.80,0.6320,-0.0123,-0.6792,29.223,-126.187,46.247,-113.03,-0.90,-0.24,-55.58,-55.34
1685,1177.36,1237.00,1368.35,0.1548,0.0964,1.1758,2.221,-2.701,0.287,-7.75,4.83,0.2390,-0.6069,0.7329,-2.447,-7.446,8.153,-13.80,-37.87,0.7463,-0.0726,-0.8279,15.192,-112.813,59.804,-113.22,-4.16,-0.29,-57.00,-56.71
1709,1843.81,1788.21,1620.59,0.1665,0.0938,1.1753,1.290,0.887,0.241,-7.74,4.86,0.2354,-0.6155,0.7312,0.973,-5.278,4.489,-13.93,-37.89,0.9113,-0.3400,-0.7969,15.345,-93.394,40.049,-114.16,-6.84,-0.34,-58.39,-58.05
1724,1704.40,1626.23,1592.38,0.1609,0.1033,1.1785,1.015,1.147,-0.080,-7.72,4.88,0.2410,-0.6328,0.7332,-2.126,-5.202,3.436,-14.01,-37.98,0.8525,-0.3241,-0.7388,7.925,-84.218,24.705,-114.01,-9.72,-0.40,-59.66,-59.27
