timestamp_ms,EMG_Quad_mV,EMG_Ham_mV,EMG_Calf_mV,ACC_Quad_X_g,ACC_Quad_Y_g,ACC_Quad_Z_g,GYR_Quad_X_dps,GYR_Quad_Y_dps,GYR_Quad_Z_dps,Pitch_Quad_deg,Roll_Quad_deg,ACC_Ham_X_g,ACC_Ham_Y_g,ACC_Ham_Z_g,GYR_Ham_X_dps,GYR_Ham_Y_dps,GYR_Ham_Z_dps,Pitch_Ham_deg,Roll_Ham_deg,ACC_Calf_X_g,ACC_Calf_Y_g,ACC_Calf_Z_g,GYR_Calf_X_dps,GYR_Calf_Y_dps,GYR_Calf_Z_dps,Pitch_Calf_deg,Roll_Calf_deg,Angle_Quad_Ham_deg,Angle_Quad_Calf_deg,Angle_Ham_Calf_deg
363,2623.08,2349.08,2231.43,0.0474,0.0366,1.1941,0.016,-0.036,0.005,-2.23,1.89,0.1909,-0.6184,0.7776,-0.443,0.024,-1.175,-11.06,-38.54,0.9686,0.0969,0.3019,-2.961,1.010,-0.285,-71.22,12.47,0.01,-0.15,-0.16
383,2051.72,2170.18,2006.59,0.0432,0.0391,1.2017,0.016,0.117,0.082,-2.23,1.89,0.1870,-0.6228,0.7664,0.855,-0.296,-1.938,-11.05,-38.53,0.9655,0.0898,0.3068,-3.480,2.094,1.470,-71.19,12.48,0.01,-0.15,-0.16
403,718.02,1031.50,1043.59,0.0459,0.0410,1.1953,0.108,0.025,0.051,-2.23,1.89,0.1951,-0.6206,0.7791,-0.092,0.345,-1.129,-11.05,-38.53,0.9689,0.0714,0.3164,-3.617,0.858,1.425,-71.17,12.41,0.01,-0.14,-0.15
423,571.36,631.79,789.74,0.0457,0.0378,1.1960,-0.076,-0.067,0.082,-2.23,1.89,0.1963,-0.6194,0.7705,0.260,-0.251,-1.953,-11.06,-38.53,0.9552,0.0643,0.3115,-3.739,-0.806,0.112,-71.20,12.32,0.01,-0.14,-0.15
443,1513.41,1335.31,1420.73,0.0464,0.0396,1.2009,0.016,-0.051,0.051,-2.23,1.89,0.1958,-0.6250,0.7739,0.305,0.085,-1.526,-11.06,-38.53,0.9670,0.0730,0.2959,-3.846,0.232,-1.278,-71.22,12.28,0.01,-0.14,-0.15
463,2680.29,2441.76,2262.05,0.0461,0.0388,1.1965,0.016,0.056,0.082,-2.23,1.89,0.1978,-0.6255,0.7744,-0.137,0.131,-1.251,-11.06,-38.54,0.9714,0.0859,0.2874,-3.144,1.911,-1.446,-71.22,12.30,0.01,-0.15,-0.15
483,1869.60,2031.58,1877.66,0.0454,0.0408,1.2004,0.047,0.101,-0.102,-2.22,1.89,0.1919,-0.6216,0.7725,0.824,-0.190,-1.862,-11.06,-38.53,0.9587,0.0875,0.3086,-2.503,3.010,-0.484,-71.16,12.33,0.01,-0.14,-0.15
503,631.79,928.35,972.67,0.0442,0.0396,1.2024,-0.030,-0.021,0.066,-2.22,1.89,0.1912,-0.6187,0.7764,-0.504,0.207,-1.144,-11.05,-38.54,0.9628,0.0822,0.3242,-3.281,2.232,0.218,-71.11,12.30,0.01,-0.14,-0.14
523,606.01,662.42,812.31,0.0415,0.0388,1.1919,0.031,0.025,0.036,-2.22,1.89,0.1958,-0.6235,0.7827,0.779,-0.113,-1.923,-11.05,-38.53,0.9664,0.0791,0.3174,-3.877,-0.562,0.386,-71.13,12.26,0.01,-0.13,-0.14
544,1632.67,1444.10,1510.99,0.0471,0.0408,1.2012,-0.106,0.025,-0.025,-2.22,1.89,0.1914,-0.6191,0.7737,0.122,-0.022,-1.373,-11.05,-38.53,0.9625,0.0824,0.2944,-4.197,-1.188,0.371,-71.17,12.24,0.01,-0.13,-0.14
564,2695.60,2462.71,2290.26,0.0471,0.0410,1.1968,-0.014,0.025,-0.040,-2.22,1.89,0.1926,-0.6230,0.7773,0.046,-0.129,-1.373,-11.05,-38.53,0.9700,0.0786,0.2802,-3.800,0.583,0.432,-71.21,12.24,0.01,-0.13,-0.14
584,1737.44,1915.53,1772.09,0.0500,0.0439,1.1970,-0.014,-0.082,-0.010,-2.22,1.90,0.1924,-0.6199,0.7791,0.519,-0.205,-1.679,-11.05,-38.52,0.9597,0.0746,0.2942,-2.778,2.445,0.081,-71.18,12.22,0.01,-0.13,-0.14
604,554.43,840.51,897.73,0.0444,0.0405,1.1980,0.001,0.010,-0.071,-2.22,1.90,0.1953,-0.6260,0.7781,0.015,0.039,-1.312,-11.05,-38.53,0.9594,0.0676,0.3169,-2.793,2.842,-0.759,-71.13,12.16,0.01,-0.13,-0.14
624,682.56,700.29,876.78,0.0479,0.0425,1.1982,0.031,0.010,0.097,-2.22,1.90,0.1941,-0.6187,0.7786,0.611,-0.174,-1.831,-11.06,-38.51,0.9653,0.0779,0.3186,-3.098,1.361,-1.705,-71.11,12.13,0.01,-0.12,-0.13
644,1834.95,1615.75,1677.80,0.0503,0.0403,1.1975,-0.045,0.040,0.112,-2.22,1.90,0.1958,-0.6216,0.7766,-0.198,0.070,-1.389,-11.06,-38.52,0.9675,0.0907,0.3120,-3.327,0.110,-1.308,-71.11,12.15,0.01,-0.12,-0.12
664,2707.69,2526.37,2324.91,0.0435,0.0361,1.1951,0.031,0.132,0.005,-2.22,1.90,0.1946,-0.6182,0.7756,0.489,0.024,-1.495,-11.06,-38.51,0.9656,0.0958,0.2999,-3.709,0.537,0.676,-71.12,12.19,0.01,-0.11,-0.12
684,1521.47,1753.55,1642.34,0.0498,0.0381,1.2019,-0.014,0.010,0.112,-2.22,1.89,0.1951,-0.6233,0.7783,0.214,-0.190,-1.663,-11.06,-38.51,0.9675,0.0802,0.2983,-3.495,0.903,1.745,-71.12,12.18,0.01,-0.11,-0.12
704,506.89,761.54,848.57,0.0452,0.0383,1.2002,-0.076,-0.005,0.189,-2.22,1.89,0.1951,-0.6243,0.7769,0.275,0.192,-1.343,-11.06,-38.51,0.9603,0.0671,0.3051,-3.571,0.812,1.226,-71.12,12.11,0.01,-0.11,-0.11
724,811.50,773.63,922.71,0.0461,0.0420,1.1936,0.062,0.056,0.158,-2.22,1.90,0.1938,-0.6238,0.7769,0.321,-0.037,-1.541,-11.06,-38.51,0.9609,0.0653,0.3075,-3.541,0.690,-0.499,-71.12,12.04,0.01,-0.10,-0.11
744,2021.90,1792.23,1809.96,0.0442,0.0374,1.2026,0.031,-0.036,0.036,-2.22,1.89,0.1895,-0.6238,0.7754,0.183,0.009,-1.373,-11.05,-38.51,0.9672,0.0779,0.2966,-3.007,0.812,-1.644,-71.13,12.03,0.01,-0.10,-0.11
764,2683.52,2540.07,2338.61,0.0464,0.0386,1.1948,-0.045,0.010,-0.010,-2.22,1.89,0.1960,-0.6201,0.7751,0.199,0.055,-1.358,-11.05,-38.51,0.9658,0.0890,0.2925,-2.991,2.018,-1.293,-71.12,12.07,0.01,-0.10,-0.11
784,1415.09,1649.60,1569.01,0.0466,0.0415,1.2041,-0.014,-0.036,0.143,-2.22,1.89,0.1951,-0.6179,0.7715,0.382,-0.129,-1.511,-11.06,-38.51,0.9644,0.0887,0.3090,-2.961,2.522,0.127,-71.08,12.09,0.01,-0.09,-0.10
805,470.62,681.76,786.52,0.0466,0.0359,1.1968,0.062,-0.051,0.082,-2.22,1.89,0.1885,-0.6211,0.7795,0.351,0.039,-1.511,-11.05,-38.50,0.9630,0.0781,0.3201,-3.510,1.117,0.844,-71.06,12.06,0.01,-0.09,-0.09
825,884.03,838.10,992.82,0.0466,0.0393,1.2029,-0.060,-0.021,0.097,-2.22,1.89,0.1914,-0.6201,0.7791,-0.611,-0.052,-1.450,-11.05,-38.51,0.9617,0.0699,0.3148,-3.984,-0.532,0.417,-71.08,11.99,0.01,-0.08,-0.09
845,2204.84,1946.15,1923.59,0.0491,0.0388,1.1970,-0.060,-0.005,-0.040,-2.22,1.89,0.1965,-0.6216,0.7744,0.489,0.024,-1.526,-11.05,-38.51,0.9657,0.0750,0.2949,-3.907,-0.761,-0.255,-71.12,11.96,0.01,-0.08,-0.09
865,2619.05,2525.57,2315.24,0.0420,0.0435,1.1992,-0.076,0.025,-0.086,-2.22,1.89,0.1997,-0.6174,0.7749,0.718,-0.006,-1.495,-11.06,-38.50,0.9679,0.0800,0.2867,-3.312,1.163,-0.453,-71.13,11.96,0.01,-0.08,-0.09
885,1186.23,1493.26,1427.18,0.0454,0.0408,1.2026,0.001,-0.005,-0.010,-2.22,1.89,0.1951,-0.6199,0.7739,-0.046,-0.098,-1.602,-11.06,-38.50,0.9672,0.0780,0.2974,-2.930,3.132,-0.316,-71.10,11.96,0.01,-0.08,-0.08
905,456.92,629.38,765.57,0.0469,0.0398,1.1997,0.062,0.056,0.051,-2.21,1.89,0.1929,-0.6204,0.7734,-0.183,0.162,-1.328,-11.06,-38.51,0.9622,0.0764,0.3145,-2.854,2.491,-0.438,-71.05,11.94,0.01,-0.07,-0.08
925,990.40,928.35,1056.48,0.0500,0.0400,1.2012,-0.060,-0.036,0.066,-2.22,1.89,0.1936,-0.6226,0.7788,0.702,-0.006,-1.602,-11.06,-38.50,0.9639,0.0842,0.3228,-3.419,0.400,-0.774,-71.04,11.92,0.01,-0.07,-0.07
945,2352.31,2079.93,2031.58,0.0508,0.0366,1.1970,0.047,-0.051,-0.056,-2.22,1.89,0.1941,-0.6213,0.7749,0.321,-0.022,-1.511,-11.06,-38.50,0.9653,0.0856,0.3011,-3.968,-0.562,0.020,-71.07,11.92,0.01,-0.06,-0.07
965,2513.48,2474.80,2255.60,0.0452,0.0396,1.1943,-0.076,-0.005,0.066,-2.22,1.89,0.1963,-0.6172,0.7751,-0.183,0.085,-1.373,-11.06,-38.50,0.9688,0.0869,0.2906,-3.663,0.186,1.318,-71.10,11.95,0.01,-0.06,-0.07
985,1044.40,1335.31,1304.69,0.0444,0.0432,1.1980,0.077,-0.097,-0.086,-2.22,1.89,0.1929,-0.6191,0.7803,0.672,-0.129,-1.724,-11.06,-38.49,0.9635,0.0686,0.2977,-3.388,1.499,1.562,-71.10,11.90,0.01,-0.06,-0.07
1005,453.70,611.65,737.36,0.0474,0.0420,1.2019,0.001,-0.051,0.066,-2.22,1.90,0.1953,-0.6184,0.7761,0.107,0.131,-1.358,-11.06,-38.48,0.9622,0.0579,0.3075,-3.144,1.820,-0.301,-71.08,11.81,0.01,-0.06,-0.06
1025,1092.75,982.34,1129.82,0.0496,0.0391,1.2021,-0.137,0.040,0.112,-2.23,1.89,0.1936,-0.6235,0.7764,-0.122,-0.113,-1.434,-11.06,-38.49,0.9646,0.0681,0.3086,-3.083,1.300,-2.438,-71.07,11.77,0.01,-0.05,-0.06
1045,2441.76,2171.79,2107.33,0.0498,0.0420,1.1931,-0.045,-0.082,0.005,-2.23,1.89,0.1934,-0.6226,0.7725,0.412,-0.022,-1.602,-11.06,-38.49,0.9656,0.0906,0.3040,-2.564,1.407,-2.636,-71.06,11.81,0.01,-0.05,-0.06
1065,2397.44,2410.33,2204.84,0.0500,0.0369,1.1936,0.001,-0.067,-0.040,-2.24,1.89,0.1921,-0.6223,0.7754,0.351,0.116,-1.389,-11.05,-38.49,0.9685,0.1019,0.3047,-2.732,2.140,-0.438,-71.03,11.89,0.01,-0.04,-0.05
1085,938.83,1237.00,1237.00,0.0486,0.0388,1.2031,0.047,0.086,0.097,-2.24,1.89,0.1887,-0.6221,0.7788,-0.107,-0.083,-1.495,-11.05,-38.49,0.9650,0.0912,0.3192,-3.495,1.484,1.822,-71.00,11.90,0.01,-0.03,-0.04
1106,466.59,606.81,750.26,0.0481,0.0398,1.1973,-0.014,-0.112,0.036,-2.24,1.89,0.1904,-0.6218,0.7703,0.107,-0.022,-1.450,-11.05,-38.50,0.9590,0.0735,0.3185,-3.526,-0.364,1.623,-71.01,11.86,0.01,-0.03,-0.04
1126,1233.77,1093.55,1230.55,0.0466,0.0403,1.2043,-0.045,-0.021,-0.056,-2.24,1.89,0.1931,-0.6238,0.7817,0.809,-0.052,-1.618,-11.04,-38.49,0.9622,0.0699,0.2998,-4.045,-1.219,0.585,-71.06,11.80,0.01,-0.02,-0.04
1146,2588.43,2303.96,2175.02,0.0464,0.0417,1.2021,0.062,0.010,-0.010,-2.24,1.89,0.1934,-0.6211,0.7725,-0.198,0.009,-1.358,-11.04,-38.50,0.9600,0.0720,0.2771,-3.419,0.247,-0.606,-71.10,11.79,0.02,-0.02,-0.04
1166,2205.64,2282.20,2105.71,0.0464,0.0420,1.1968,0.092,-0.021,0.005,-2.24,1.90,0.1924,-0.6233,0.7644,0.229,-0.098,-1.511,-11.05,-38.51,0.9679,0.0780,0.2871,-2.732,2.781,-1.033,-71.08,11.81,0.02,-0.02,-0.04
1186,791.36,1107.25,1124.18,0.0483,0.0393,1.1948,0.016,-0.005,-0.010,-2.24,1.90,0.1953,-0.6194,0.7756,0.611,0.085,-1.755,-11.05,-38.50,0.9648,0.0776,0.3094,-2.549,3.591,-1.064,-71.02,11.80,0.02,-0.02,-0.03
1206,478.68,599.56,747.84,0.0479,0.0378,1.2036,-0.060,-0.036,-0.025,-2.24,1.90,0.1917,-0.6208,0.7737,0.092,0.070,-1.434,-11.04,-38.50,0.9628,0.0800,0.3229,-2.854,2.155,-1.171,-70.98,11.79,0.02,-0.01,-0.03
1226,1315.97,1173.33,1276.48,0.0493,0.0388,1.1948,0.062,0.147,0.051,-2.24,1.90,0.1921,-0.6213,0.7690,-0.183,-0.129,-1.434,-11.04,-38.51,0.9636,0.0900,0.3195,-3.755,-0.180,-0.407,-70.98,11.79,0.02,0.00,-0.02
1246,2641.61,2347.47,2217.73,0.0496,0.0393,1.2029,-0.014,0.010,0.021,-2.24,1.89,0.1934,-0.6240,0.7737,0.595,-0.006,-1.633,-11.04,-38.51,0.9672,0.0892,0.3035,-4.274,-1.005,0.890,-71.02,11.80,0.02,0.00,-0.02
1266,2118.61,2215.31,2029.96,0.0449,0.0386,1.1968,0.092,0.086,0.051,-2.24,1.90,0.1934,-0.6177,0.7749,0.092,0.131,-1.389,-11.04,-38.51,0.9667,0.0793,0.2891,-4.167,0.216,1.974,-71.05,11.79,0.02,0.01,-0.02
1286,733.33,1029.08,1074.21,0.0466,0.0398,1.1963,-0.060,0.071,-0.010,-2.24,1.89,0.1943,-0.6223,0.7769,-0.137,-0.022,-1.434,-11.04,-38.51,0.9620,0.0626,0.2994,-3.388,1.392,0.967,-71.05,11.72,0.03,0.01,-0.02
1306,514.95,593.92,740.59,0.0498,0.0386,1.1926,0.047,0.010,0.051,-2.24,1.89,0.1951,-0.6187,0.7686,0.565,-0.067,-1.480,-11.05,-38.51,0.9639,0.0632,0.2999,-2.793,1.789,-1.033,-71.04,11.67,0.03,0.01,-0.02
1326,1394.14,1237.00,1340.95,0.0474,0.0386,1.1987,0.016,0.040,-0.163,-2.24,1.89,0.1936,-0.6228,0.7783,0.260,-0.037,-1.450,-11.05,-38.51,0.9633,0.0741,0.3019,-2.793,1.911,-2.285,-71.03,11.66,0.03,0.01,-0.01
1346,2694.80,2408.72,2266.89,0.0488,0.0391,1.1982,-0.076,0.025,0.021,-2.24,1.89,0.1973,-0.6206,0.7749,0.076,-0.006,-1.587,-11.05,-38.51,0.9669,0.0901,0.3059,-2.900,1.682,-1.797,-71.01,11.70,0.03,0.02,-0.01
1366,2046.08,2166.15,1985.64,0.0486,0.0420,1.1997,0.001,0.056,0.112,-2.24,1.89,0.1978,-0.6228,0.7769,0.092,-0.022,-1.358,-11.05,-38.51,0.9680,0.1006,0.3066,-3.251,1.636,0.112,-70.99,11.76,0.03,0.02,-0.01
1386,663.22,979.93,1007.33,0.0452,0.0422,1.2007,-0.030,-0.021,0.051,-2.24,1.90,0.1963,-0.6201,0.7786,0.626,-0.067,-1.663,-11.06,-38.50,0.9657,0.0869,0.3212,-3.541,0.949,1.608,-70.97,11.76,0.03,0.03,0.00
1406,554.43,627.77,776.04,0.0449,0.0405,1.1943,-0.014,0.040,0.036,-2.24,1.90,0.1956,-0.6221,0.7881,-0.015,-0.022,-1.389,-11.06,-38.50,0.9609,0.0739,0.3120,-3.923,-0.364,1.669,-70.99,11.71,0.03,0.03,0.01
1426,1537.58,1362.71,1446.52,0.0476,0.0403,1.1987,0.016,0.117,0.051,-2.24,1.90,0.1968,-0.6270,0.7668,0.000,0.116,-1.465,-11.06,-38.51,0.9624,0.0643,0.2993,-4.029,-0.440,0.539,-71.02,11.64,0.03,0.03,0.01
1446,2721.39,2462.71,2307.18,0.0471,0.0427,1.1997,0.001,-0.097,0.082,-2.24,1.90,0.1924,-0.6194,0.7732,0.565,-0.037,-1.648,-11.06,-38.50,0.9624,0.0710,0.2892,-3.281,0.598,-0.728,-71.05,11.62,0.03,0.03,0.01
1466,1905.05,2062.20,1901.03,0.0459,0.0400,1.1948,0.062,0.086,-0.117,-2.24,1.90,0.1919,-0.6199,0.7737,0.046,-0.022,-1.450,-11.06,-38.51,0.9653,0.0758,0.2899,-2.900,2.613,-1.385,-71.03,11.63,0.03,0.04,0.01
1486,623.74,904.18,979.93,0.0449,0.0403,1.1992,-0.030,0.117,-0.025,-2.23,1.90,0.1946,-0.6204,0.7766,0.137,-0.098,-1.480,-11.06,-38.51,0.9666,0.0803,0.3088,-2.625,3.117,-1.430,-70.98,11.63,0.03,0.04,0.01
1507,581.83,626.15,790.55,0.0452,0.0400,1.1995,-0.014,0.010,0.082,-2.23,1.90,0.1919,-0.6226,0.7764,0.260,-0.052,-1.404,-11.06,-38.51,0.9681,0.0876,0.3209,-3.007,1.804,-0.850,-70.95,11.65,0.03,0.05,0.02
1527,1633.48,1452.16,1514.21,0.0417,0.0400,1.1965,-0.030,0.025,0.082,-2.23,1.90,0.1938,-0.6211,0.7700,0.534,0.009,-1.526,-11.06,-38.50,0.9646,0.0902,0.3157,-3.694,-0.150,0.249,-70.96,11.66,0.02,0.05,0.02
1547,2758.46,2503.00,2351.50,0.0486,0.0413,1.1987,0.047,-0.082,0.051,-2.23,1.90,0.1958,-0.6233,0.7764,0.168,-0.129,-1.465,-11.06,-38.50,0.9690,0.0861,0.2997,-4.091,-0.791,1.348,-71.00,11.67,0.02,0.05,0.03
1567,1773.70,1959.85,1818.83,0.0486,0.0403,1.1936,-0.030,0.025,0.082,-2.23,1.90,0.1929,-0.6238,0.7778,0.229,-0.037,-1.404,-11.06,-38.50,0.9640,0.0719,0.2942,-3.892,0.201,1.547,-71.02,11.63,0.02,0.05,0.03
1587,548.79,817.14,906.59,0.0457,0.0383,1.2019,0.077,0.040,0.097,-2.23,1.90,0.1936,-0.6238,0.7725,0.290,-0.037,-1.373,-11.06,-38.51,0.9587,0.0665,0.2968,-3.251,1.484,0.264,-71.02,11.59,0.02,0.05,0.03
1607,640.66,665.64,838.10,0.0481,0.0356,1.2017,0.062,0.056,0.082,-2.23,1.90,0.1936,-0.6213,0.7783,0.076,-0.022,-1.495,-11.06,-38.51,0.9645,0.0648,0.3066,-2.961,2.201,-1.308,-71.00,11.54,0.02,0.05,0.03
1627,1794.65,1575.46,1618.17,0.0483,0.0374,1.1987,-0.060,0.010,0.005,-2.23,1.90,0.1943,-0.6179,0.7683,0.183,-0.129,-1.557,-11.06,-38.51,0.9668,0.0812,0.3087,-2.808,1.942,-2.117,-70.97,11.55,0.02,0.06,0.03
1647,2761.69,2544.10,2346.67,0.0476,0.0396,1.1965,0.016,0.056,-0.071,-2.23,1.90,0.1926,-0.6206,0.7668,0.122,-0.022,-1.495,-11.06,-38.52,0.9663,0.0944,0.3113,-3.266,1.300,-1.156,-70.96,11.59,0.02,0.06,0.04
1667,1598.83,1809.96,1713.26,0.0466,0.0400,1.2070,-0.045,0.071,-0.040,-2.23,1.90,0.1975,-0.6208,0.7727,0.305,-0.129,-1.511,-11.07,-38.52,0.9697,0.0942,0.3096,-3.541,0.827,0.539,-70.95,11.63,0.02,0.06,0.04
1687,502.05,747.03,849.38,0.0486,0.0410,1.1975,-0.045,0.101,-0.117,-2.23,1.90,0.1895,-0.6221,0.7678,-0.305,0.055,-1.404,-11.06,-38.53,0.9663,0.0822,0.3120,-3.862,0.323,1.608,-70.96,11.61,0.02,0.07,0.05
1707,720.44,705.13,877.58,0.0479,0.0354,1.1995,0.016,0.040,-0.071,-2.23,1.89,0.1953,-0.6240,0.7734,0.519,-0.113,-1.495,-11.07,-38.53,0.9657,0.0690,0.3031,-3.907,0.003,1.180,-70.98,11.56,0.02,0.07,0.05
1727,1944.54,1702.78,1740.66,0.0461,0.0415,1.1975,0.047,-0.067,0.036,-2.23,1.90,0.1914,-0.6201,0.7700,0.183,0.116,-1.480,-11.06,-38.53,0.9614,0.0659,0.2924,-3.526,0.384,-0.163,-71.01,11.51,0.02,0.07,0.05
1747,2735.90,2561.03,2358.75,0.0476,0.0403,1.1980,-0.030,0.071,-0.056,-2.23,1.90,0.1917,-0.6213,0.7734,0.061,-0.006,-1.358,-11.06,-38.54,0.9661,0.0712,0.2930,-2.991,1.621,-1.186,-71.01,11.50,0.02,0.07,0.05
1767,1457.00,1701.98,1611.72,0.0474,0.0361,1.1936,-0.060,0.056,0.051,-2.23,1.89,0.1931,-0.6235,0.7769,0.290,0.039,-1.602,-11.06,-38.53,0.9677,0.0802,0.3035,-2.747,2.537,-1.400,-70.98,11.51,0.02,0.07,0.05
1787,481.90,718.02,814.73,0.0457,0.0396,1.2019,0.016,-0.051,-0.040,-2.23,1.89,0.1917,-0.6211,0.7749,0.199,0.009,-1.587,-11.05,-38.53,0.9679,0.0824,0.3119,-2.839,2.262,-0.927,-70.95,11.52,0.02,0.07,0.06
1807,800.22,760.73,915.46,0.0432,0.0391,1.1987,-0.014,0.056,0.082,-2.22,1.89,0.1953,-0.6208,0.7747,0.199,0.039,-1.480,-11.06,-38.53,0.9652,0.0861,0.3181,-3.342,0.980,-0.209,-70.93,11.53,0.02,0.08,0.06
